scan_id,dx,dy,dz,dyaw,fitness,rmse
51,0.41794741661223206,1.0286605468644703,0.7553362336439481,1.62288193624633,0.17872117400419288,0.5434632185544508
52,-0.0014090260972216809,-0.003735077881320561,-0.00036520109455945293,0.02742683387018079,1.0,0.014595105907071235
53,0.448410042491327,0.9893219696847806,0.768951783382084,1.6065503906292655,0.17872117400419288,0.541512253431697
54,-0.011376069096282962,-0.002775538369554783,-0.000408569730431651,0.0015603549444120227,1.0,0.013652992117328192
55,0.41509051121567647,1.0272061893284432,0.7581992247890853,1.6234883686324952,0.17915138816134102,0.5425877891721408
56,-0.00411499302148953,-0.0032029107925245917,-0.0005012390542753762,0.027982278981175633,1.0,0.014362479064186476
57,-0.4661956702916687,1.008209246883234,0.7547921201298791,-1.594649148117032,0.18319415448851775,0.554835896690358
58,-0.011486502419367935,-0.0044615592686488344,-0.0005002783740264547,-0.00032499821553057213,1.0,0.012610094876085567
59,-1.2816032401177615,-0.0749967298389555,0.32818091828743495,-0.44355607177053824,0.17323651452282157,0.591356458850676
60,-0.008801010088416567,-0.005762364457099049,-0.0008664959632782926,0.01905991570496852,1.0,0.014023926495748207
61,-0.5200358673756635,1.041063762609904,0.7222956456413084,-1.589183377579647,0.17823834196891192,0.5497230702136697
62,-0.013868716214184307,-0.004445247665907842,-0.0007837957602099937,-0.0005685794674684596,1.0,0.012692765259259402
63,-0.38709685808090144,1.111223442416303,0.726710540849043,-1.679006687374009,0.1786085150571132,0.5479189444315089
64,-0.009443531880349968,-0.0066664817629298115,-0.0012799636415607514,0.02454918414225865,1.0,0.014329847472698365
65,-0.8538046077395208,0.934182818399432,0.5497700029628274,-1.4274372465039924,0.18105703819989535,0.5569175119318398
66,-0.0007094771900475636,-0.0005542760575226876,-0.00026128297003563666,-0.0010993223853196237,1.0,0.0016170990752330087
67,-0.008400099761084223,-0.006677389540925966,-0.0011873497165962247,0.02500075878416095,1.0,0.014324950064122365
68,0.010329996460773061,0.0012577914405916715,0.00014002224557351818,-6.137362485975237e-05,1.0,0.01712819987675819
69,-0.0036127125447637373,-0.004418357402302676,0.03205738199771215,0.005720866349793261,0.1945464079706345,0.8685278527078237
70,0.0035449396692865238,-0.004657475526755121,0.00012340292930394794,-0.0003157380419573031,1.0,0.012603660699383509
71,-0.5468347842837474,1.0359226736797356,0.7036515273859726,-1.5856647146865606,0.1788702928870293,0.5540941025824218
72,-0.0024736545497742054,-0.007776314979593599,-0.0004946340585466755,-0.020794667090177306,1.0,0.013766959271841375
73,-0.4268940563446496,1.0199136513689733,0.7717997732580636,-1.6107859814644043,0.1794333683105981,0.5578879584443386
74,-0.0006722317916597485,-0.0005694412645524119,-0.00025123760902408954,-0.001102550490713091,1.0,0.0016518851570532613
75,1.230802089460492,0.4404821162723201,0.35233556339564764,-0.14891333469230414,0.17507723995880536,0.5905731466413916
76,0.0006518204787949913,-0.0009870006685494155,-0.00010244103895568761,0.0009858531235453257,1.0,0.002132318842343611
77,1.2149953000005964,0.4710264033229565,0.3777551746182782,-0.13042114110202266,0.17209302325581396,0.5918854368864437
78,-0.003691157336002246,-0.0009790900427783797,-0.0005134974062423332,0.005537523290498392,1.0,0.0037975409403104895
79,0.3540519365026689,-1.1921629211073657,0.7104205636010028,-1.7031777421915215,0.18059159314997406,0.5547274013356598
80,-0.0005658634199187448,-0.0016015278729434883,-0.00028113753280100556,0.009468629767191239,1.0,0.0038439053696285625
81,0.42059871700944823,-1.1855109985947976,0.6815417266539394,-1.6879840004578393,0.18102114492006188,0.5572949403466995
82,-0.0004354131693039813,-0.0002857488386580761,-0.00018946710050913443,0.00026650023954381455,1.0,0.001301875309323693
83,-0.0017101672213321456,-0.0015051196772275341,-0.0004719867172778837,0.014303546577734232,1.0,0.004156537757477
84,-0.0004977827613289526,-6.002997464315894e-05,1.268266702588222e-05,-1.3897198937990215e-06,1.0,0.004183052023209709
85,0.3753376298246669,-1.1665089884501203,0.7069380973698426,-1.6922759925314108,0.18009235505387378,0.5578860509403991
86,-0.0031552892384907787,-0.0022769831534384796,-0.00054838143648489,-0.01997123271674429,1.0,0.011414796319065364
87,0.3367370695909007,-1.161412641194526,0.7287506048836189,-1.6888970972021944,0.1804202972834444,0.5593679023753055
88,-0.006500556158523592,-0.0038859743851508565,-0.0007651966329418473,-0.019830122981125877,1.0,0.009428161750028684
89,-0.01039920266968811,-0.004108827918646252,-0.0013759028367654354,0.006503845455073841,1.0,0.007929305473567178
90,-0.0005920792647739154,-0.0006893231605452422,-4.720311874860302e-05,2.5211529512221725e-05,1.0,0.010260472405293963
91,0.2553838656445484,-1.2737321437795919,0.6868690547181072,-1.7728832829865808,0.1848906560636183,0.5510154912053856
92,-0.005005167406714714,-0.0025666947147927697,-0.0006847993342822681,0.02727575604499447,1.0,0.008762879485457474
93,-0.9441558518820549,0.9474125701833273,0.4457641712296716,-0.282898891966114,0.1727851199216838,0.5831212628554832
94,-0.005933680156177562,-0.0027204551379740164,-0.0005582115279813841,0.019606674152596752,1.0,0.009744776445363493
95,-0.9913908025926176,0.8714269983884074,0.4291483550883796,-0.21040302406037395,0.17202729044834308,0.5924905193148636
96,-0.005985399075063493,-0.0030695628931999416,-0.0008641214709172864,0.027365557408094477,1.0,0.009092043989044266
97,-0.33771504199154456,-1.1985598858798172,0.7086035671884181,1.731748382078814,0.17891682785299806,0.5469261446120458
98,-0.007227097695355435,-0.002651513777377297,-0.0006833640197946995,0.019335379688810994,1.0,0.009667111756167345
99,-1.1532634614115338,0.4696692711582867,0.3775371125624557,0.15041286946006935,0.17591275486012328,0.5873117366420788
100,-0.007798780157426649,-0.003321137573343488,-0.0010513007265277874,0.02507991748887828,1.0,0.008815595560293835
101,-0.4341951383624662,-0.3727403794375672,0.7912231453539056,1.5322037607100079,0.19269870609981515,0.5866189368304141
102,-0.009808699717736758,-0.0037757781546882397,-0.001031562265912916,0.015215709188055773,1.0,0.010282347313352183
103,0.2801191214882381,0.014838024330638848,0.8405360166027301,-1.5555604749669556,0.20170327207530256,0.56462692441212
104,0.0029340743237200777,-0.00299714473449294,-0.00044135144347629706,-0.010454348810978573,1.0,0.004561468607909215
105,0.27136492960458386,-1.2249608548092659,0.7412924318856939,-1.7169219710843444,0.1815843621399177,0.5675083008397377
106,0.004295463451299391,-0.002229246306842917,-0.0007213766076061275,-0.0012967745500563422,1.0,0.004343660094448658
107,0.29924789828421033,-1.2135817912928437,0.7317933108064363,-1.7088392621590967,0.18214468958440225,0.5667572174253444
108,0.001991076464327444,-0.0034896561349635393,-0.0005154473094549643,-0.009487370061696471,1.0,0.005322062706413983
109,0.29454839174931796,-1.2079736125851734,0.7378148593732272,-1.7023217164123672,0.18256410256410258,0.5648320070325968
110,0.00019172481227814313,-0.0037574295536284825,-0.000859864176602901,0.002514078827073028,1.0,0.0051205037846753995
111,0.36745799139578744,-1.203264980421832,0.7160448236192413,-1.6850380122097255,0.18474923234390994,0.573460076853486
112,0.0012610072577936581,-0.004143807915929098,-0.0006263319328637452,0.005188731845634273,1.0,0.00564754799149381
113,0.27530695570751085,-1.2283595015907458,0.7383071023002601,-1.7145710234023088,0.18181818181818182,0.5650662078552254
114,-0.0006713859083839764,-0.004824015489324441,-0.0009787491426958073,0.0012897917707641894,1.0,0.005835312024625861
115,0.3509254310236653,-1.2173222877584489,0.7202631435549341,-1.6930734075842686,0.1845758354755784,0.5693654850593876
116,-0.0023036690392145252,-0.004004859218719499,-0.0007479627223169889,0.007542977730849996,1.0,0.006486632115712672
117,0.33615891583699015,-1.217892319229786,0.7243472451231746,-1.6987387158176228,0.1837782340862423,0.5701084035299503
118,0.00021589922276266191,-0.0011720479327006206,-9.369295468018145e-05,0.017199555025608874,1.0,0.0074435119777305336
119,0.35179968187051136,-1.2166622212756983,0.7219404222297197,-1.690059175271111,0.18250758341759352,0.5694050198117244
120,-0.003181710269200718,-0.0014430429036377463,-0.0003020131575105295,0.022664608193205805,1.0,0.00916567680986363
121,0.26254331508436185,-1.2285378080314575,0.7418451154635168,-1.7214281785762744,0.17993951612903225,0.5642641500488943
122,-0.0030347585676455996,-0.0015712847680526127,-0.0002778777514522639,0.02373651280660447,1.0,0.009703014179887252
123,0.2902984193640162,-1.2129302258858206,0.7341633885837563,-1.705055267821823,0.18122489959839358,0.560130436637649
124,-0.004643266192559867,-0.0015192952037723366,-0.0003928051419372919,0.021898254284698774,1.0,0.008704672798077392
125,0.2548231336158086,-1.2595860151497817,0.6960788587422476,-1.7586052285145095,0.18577866800200302,0.5573295601918029
126,-0.0033181853833613873,-0.00635535498114082,-0.0005314852410164412,0.019372904627743846,1.0,0.014523244446310073
127,0.274672491134666,1.2645827874854147,0.7043576060953705,1.7411409598909084,0.18094272681196147,0.565627512544213
128,-0.007572735361797988,-0.006399626425466667,-0.0007462487855356765,0.010134218756299744,1.0,0.013220970778505968
129,-0.6357543529368431,0.7620040032751338,0.7011959000691566,-1.4902262729272855,0.17703591299949417,0.5727557814610824
130,-0.005430660722423474,-0.00586855230441274,-0.0006383039446168565,0.01930281541879849,1.0,0.014215335190593642
131,-0.3927434836179846,1.1068312156677993,0.7253127601342992,-1.6614123846785547,0.172970247100353,0.5450059652903568
132,-0.0025288093938438975,-0.0005102265316156217,-2.315004287441196e-05,-0.008966074139190384,1.0,0.002384412321179569
133,-0.007571139573096652,-0.005609195933780261,-0.0008675940226380854,0.01952396392195407,1.0,0.01424424060102938
134,-0.00048822680123192426,-0.00017703105398801305,-3.362091218473862e-05,-1.6451341364722004e-05,1.0,0.0037648322601241476
135,-0.540276871002471,1.036881300269791,0.7100849343455704,-1.5808560228679946,0.17566885411408378,0.5538706006494721
136,-0.009673293984035531,-0.006157713921763065,-0.0009752903891322022,0.010325420874732228,1.0,0.013221664851779289
137,-0.42916599841769437,1.0498132399389093,0.7558511518608282,-1.6407835815763434,0.17521584560690706,0.5460948977010021
138,-0.010324919879740152,-0.005232281716645971,-0.001191668876316103,0.019599361621541186,1.0,0.014472980202199306
139,-0.41268169154834233,1.0318768472530802,0.7752396470524315,-1.6231934604813225,0.17686034658511723,0.5495549324864933
140,-0.0017906649868095895,-0.004093385060390559,-0.0007480357442095769,0.026977198929837645,1.0,0.014705727421762668
141,0.26609280548803393,1.228103482940852,0.7633350436647387,1.7019418739851686,0.17992904206791688,0.5619347290717496
