time,x,y,yaw
30.06,-0.09844085799948579,0.26741540385849516,-0.12034462022996727
30.08,-0.0775863470467353,0.20584931999248585,0.08853824004677502
30.1,-0.05090339350836355,0.12649498703696063,0.35891189196851875
30.12,-0.02402278221838483,0.047140654081435404,0.6292855438902623
30.14,0.002398400691497487,-0.03221367887408984,0.8996591958120059
30.16,0.008042611443087724,-0.047915000593638395,0.9543167852036795
30.18,0.008875183715217203,-0.048495929105645895,0.9577323104211187
30.2,0.009325278165360225,-0.0490768576176534,0.9611478356385578
30.22,0.009504410580501273,-0.049657786129660916,0.964563360855997
30.24,0.08432984478297184,-0.0993909322848848,0.9920590595361368
30.26,0.17286952384832832,-0.15850227396138056,1.0241492319907577
30.28,0.26157651882046545,-0.2176136156378763,1.0562394044453787
30.3,0.34989000873808007,-0.2767249573143721,1.0883295768999997
30.32,0.36236247854194414,-0.28472802984638285,1.0924849786885722
30.34,0.36290398689887593,-0.28519483870613166,1.0925212075744517
30.36,0.36322015091857746,-0.2856616475658805,1.0925574364603312
30.38,0.36407057050191854,-0.28612845642562934,1.0925936653462107
30.4,0.43303814663619433,-0.22885436837814746,0.7058386366049652
30.42,0.5090353154084519,-0.16539282717266374,0.27763546769475794
30.44,0.585079871281517,-0.10193128596718,-0.15056770121544932
30.46,0.6611037841901207,-0.03846974476169625,-0.5787708701256568
30.48,0.6665830292222017,-0.03340952410468393,-0.6096904539820195
30.5,0.6668766914872258,-0.03241377116744439,-0.6129608975127493
30.52,0.6665801122774276,-0.03141801823020485,-0.616231341043479
30.54,0.6670909618238247,-0.030422265292965305,-0.6195017845742088
30.56,0.5617237519720194,0.019198186374500076,-0.48952094948450814
30.58,0.45302386371017417,0.07049605718200654,-0.35494330966326654
30.6,0.34409588378638184,0.12179392798951298,-0.2203656698420249
30.62,0.23530254798093253,0.1730917987970194,-0.08578803002078339
30.64,0.23431507272009322,0.17367914768552808,-0.09189768330658109
30.66,0.2338942106351281,0.17418387250573697,-0.0982365623245287
30.68,0.23310795480182328,0.17468859732594588,-0.10457544134247627
30.7,0.23004309747623677,0.1736014713502524,-0.10490033614341775
30.72,0.17102432778229243,0.12120942445255964,0.08860385496865086
30.74,0.11212103553365835,0.06881737755486686,0.2821080460807195
30.76,0.052958622111780505,0.01642533065717408,0.47561223719278817
30.78,-0.002568607865567939,-0.03272911878199361,0.6571711767853723
30.8,-0.0022886646301667774,-0.03274450679472047,0.6574294896973202
30.82,-0.002333278457060539,-0.03275989480744732,0.6576878026092681
30.84,-0.0021499490624843744,-0.032775282820174174,0.657946115521216
30.86,-0.0021416049934042634,-0.032820226531560456,0.657820169771795
30.88,-0.0024054189972400313,-0.03315160351386783,0.6539702563867614
30.9,-0.003194045759955364,-0.03348298049617521,0.6501203430017277
30.92,-0.0034300856733947404,-0.03381435747848258,0.6462704296166939
30.94,-0.00402259638129351,-0.03405918541872038,0.6429045369585009
30.96,-0.0042548710110673245,-0.033699575081387635,0.6429189319088616
30.98,-0.004729839205423505,-0.033339964744054894,0.6429333268592222
31.0,-0.00456741163343332,-0.03298035440672215,0.6429477218095828
31.02,-0.005037358514976909,-0.03310930324772157,0.6427783355532922
31.04,-0.004846526874461053,-0.035862042701888336,0.6416219585162034
31.06,-0.004654721677888999,-0.0386147821560551,0.6404655814791145
31.08,-0.004294475137838941,-0.04136752161022186,0.6393092044420257
31.1,-0.004073292552875059,-0.04359343459897687,0.6383063786719119
31.12,-0.00469797751689203,-0.043554220866834574,0.6379637571638997
31.14,-0.005061646902067645,-0.04351500713469228,0.6376211356558876
31.16,-0.005584545785408986,-0.043475793402549985,0.6372785141478755
31.18,0.017049329370650974,-0.05657555987804849,0.5424196872952188
31.2,0.1207585317872175,-0.11614659029828892,0.11326645888222396
31.22,0.22422770728723787,-0.17571762071852937,-0.31588676953077094
31.24,0.3278373369691357,-0.2352886511387698,-0.7450399979437661
31.26,0.40540694589430193,-0.2799955779866347,-1.0654371375086362
31.28,0.4054046309900653,-0.2806136556899867,-1.0632496845062511
31.3,0.4058704499716208,-0.2812317333933387,-1.061062231503866
31.32,0.4068397239755734,-0.28184981109669066,-1.0588747785014807
31.34,0.41315205329448107,-0.26260300365502054,-1.016161923521886
31.36,0.4354592491766484,-0.19323862781737688,-0.8712066145567933
31.38,0.45779855385696483,-0.1238742519797333,-0.7262513055917005
31.4,0.4797257396539912,-0.0545098761420897,-0.5812959966266077
31.42,0.49515124454874315,-0.007019382459149006,-0.4820991136136103
31.44,0.49527347786744585,-0.006969280098845925,-0.48214376523641256
31.46,0.49530246559210356,-0.0069191777385428435,-0.4821884168592148
31.48,0.49503282050762915,-0.006869075378239761,-0.48223306848201714
31.5,0.4863609213828329,-0.04184879190336341,-0.4824571334017224
31.52,0.4593802021063351,-0.14266323830097782,-0.4830183860749752
31.54,0.4326449037302865,-0.24347768469859224,-0.48357963874822807
31.56,0.40633435731158385,-0.3442921310962066,-0.48414089142148087
31.58,0.3899052062873566,-0.40691607729940027,-0.4844891524659075
31.6,0.3900410249523074,-0.40696824904241546,-0.4844884454661094
31.62,0.3902035369128576,-0.4070204207854306,-0.4844877384663114
31.64,0.3900497920879803,-0.4070725925284458,-0.4844870314665133
31.66,0.37592292424668877,-0.4533158078245058,-0.48330256011043893
31.68,0.3430275103313443,-0.5658271638219152,-0.48041979711847915
31.7,0.30994538664830523,-0.6783385198193245,-0.47753703412651927
31.72,0.27687041933635076,-0.7908498758167338,-0.47465427113455944
31.74,0.25868234954394353,-0.8534298684466884,-0.47349470350984846
31.76,0.2582467245573426,-0.8530908360979895,-0.47450655210618353
31.78,0.25804214518194046,-0.8527518037492906,-0.47551840070251855
31.8,0.25829776729811266,-0.8524127714005917,-0.4765302492988536
31.82,0.2974362978401927,-0.86037553956816,-0.4058521661606401
31.84,0.38012142537706894,-0.8775443352379018,-0.25567572819157147
31.86,0.46276126831604447,-0.8947131309076436,-0.10549929022250278
31.88,0.54464374617355,-0.9118819265773854,0.04467714774656586
31.9,0.5856484646117965,-0.9203359615849519,0.11878498475152152
31.92,0.585613302532364,-0.9202783935342047,0.11859752419104697
31.94,0.5854380995213698,-0.9202208254834573,0.11841006363057244
31.96,0.5856730351737253,-0.92016325743271,0.11822260307009791
31.98,0.593915470440892,-0.8552517455778677,0.17738010823510988
32.0,0.6099421411251796,-0.7345619174558055,0.2875778751473882
32.02,0.6257831890849346,-0.6138720893337434,0.39777564205966653
32.04,0.6419362911136354,-0.49318226121168124,0.5079734089719449
32.06,0.6488686322104011,-0.44123184111086466,0.5555685473553379
32.08,0.64899738437301,-0.44127787322040624,0.5558092688729512
32.1,0.6489231272750511,-0.4413239053299477,0.5560499903905645
32.12,0.6490354458754046,-0.44136993743948927,0.5562907119081778
32.14,0.649271707473696,-0.44151020895457804,0.5568925522019943
32.16,0.6494449976918437,-0.44171303044046656,0.5577340795861051
32.18,0.6491443522592184,-0.44191585192635496,0.5585756069702161
32.2,0.6488633329797465,-0.4421186734122434,0.559417134354327
32.22,0.649129530861156,-0.44221380795013593,0.5597260064566073
32.24,0.6486005307515555,-0.44224644807026475,0.5597257604872339
32.26,0.6485627655158153,-0.4422790881903935,0.5597255145178605
32.28,0.6492022055322313,-0.44231172831052235,0.5597252685484871
32.3,0.5958971737856784,-0.4731762459704962,0.35796775898850797
32.32,0.5144976090685314,-0.5196076540652143,0.0543438219730517
32.34,0.4329108931532239,-0.5660390621599324,-0.24928011504240455
32.36,0.35130067452719294,-0.6124704702546505,-0.5529040520578609
32.38,0.3267646427679583,-0.6264708994911958,-0.644751572717923
32.4,0.32740989540681387,-0.626320662134833,-0.6441943135780404
32.42,0.32756300844702374,-0.6261704247784701,-0.6436370544381577
32.44,0.32743088084037547,-0.6260201874221071,-0.643079795298275
32.46,0.3592885868236627,-0.692827884245458,-0.5510447777665471
32.48,0.4031221512623248,-0.7846606413851395,-0.42482058684702706
32.5,0.44634374775292784,-0.8764933985248208,-0.298596395927507
32.52,0.48974130768563806,-0.9683261556645023,-0.1723722050079869
32.54,0.5003248196952275,-0.9900788231250751,-0.13939460667744516
32.56,0.5000949261689529,-0.9896594707781797,-0.13591847313281544
32.58,0.4995892269064769,-0.9892401184312843,-0.13244233958818571
32.6,0.4990426955674224,-0.9888207660843887,-0.12896620604355602
32.62,0.49891449066146365,-0.9883445946210959,-0.12695404819787032
32.64,0.49812173071609495,-0.9878534446343131,-0.12532782022554456
32.66,0.4973495516857709,-0.9873622946475302,-0.12370159225321878
32.68,0.4970566747894793,-0.9868711446607472,-0.12207536428089301
32.7,0.4972731905339999,-0.9867363845638777,-0.1217898928217346
32.72,0.4974008299768362,-0.9866782201202258,-0.12179257802425
32.74,0.49753869660938094,-0.9866200556765737,-0.12179526322676541
32.76,0.4974996337803315,-0.9865618912329217,-0.12179794842928082
32.78,0.5508134299069167,-0.8897118605103732,-0.008218070345687218
32.8,0.6126949746100501,-0.7764228686738563,0.12465247143587756
32.82,0.6749157149151092,-0.6631338768373395,0.25752301321744236
32.84,0.737016177732596,-0.5498448850008226,0.39039355499900713
32.86,0.7439238220243807,-0.5374082946767614,0.40684321694722847
32.88,0.7432836001719023,-0.5378789612435171,0.40839314243971175
32.9,0.7433716666419073,-0.5383496278102725,0.40994306793219504
32.92,0.7434052018631925,-0.538820294377028,0.4114929934246783
32.94,0.7071065735855396,-0.555974338856515,0.400339105420457
32.96,0.6678464729529381,-0.5746134847356738,0.3880543642218876
32.98,0.628727240816829,-0.5932526306148325,0.3757696230233183
33.0,0.5889630137198864,-0.6118917764939911,0.36348488182474903
33.02,0.5869901213577498,-0.6133115976957668,0.3659458080124674
33.04,0.5870476021183297,-0.6138247506889296,0.36918315418670744
33.06,0.5870217259535786,-0.6143379036820924,0.3724205003609475
33.08,0.5868918229819226,-0.6148510566752553,0.37565784653518747
33.1,0.5214149440756076,-0.6047710238787509,0.34810015055916455
33.12,0.45453640220292146,-0.5944935207589096,0.3199683962166285
33.14,0.38756150903542097,-0.5842160176390683,0.2918366418740925
33.16,0.3217055601878659,-0.5740826519789636,0.26414892697961323
33.18,0.32233234284912676,-0.5745455735104004,0.2691048393877058
33.2,0.32223213360049374,-0.5750084950418372,0.2740607517957984
33.22,0.32210535993990064,-0.5754714165732738,0.27901666420389104
33.24,0.3204129707513569,-0.5810377303337914,0.28839843572977575
33.26,0.28845564255926703,-0.6945568815167253,0.3914010830086471
33.28,0.25633005123814995,-0.8080760326996591,0.4944037302875185
33.3,0.22416715829375655,-0.9215951838825931,0.5974063775663898
33.32,0.19451357904710173,-1.0264235271425426,0.6926404506941726
33.34,0.19509513678944837,-1.0268702091052668,0.6945694268750144
33.36,0.19539540888366413,-1.0273168910679913,0.6964984030558563
33.38,0.19585214979390803,-1.0277635730307157,0.6984273792366983
33.4,0.19544701828431724,-1.037471671530799,0.7018504238162677
33.42,0.1889781012778003,-1.1232135717158942,0.7175393782460704
33.44,0.1829169263817615,-1.2089554719009896,0.7332283326758728
33.46,0.17689181967934414,-1.2946973720860848,0.7489172871056753
33.48,0.171517788944765,-1.3684723944197492,0.7625175845720102
33.5,0.1722861493054774,-1.3689199391362314,0.7633195608187207
33.52,0.17272311126132722,-1.3693674838527132,0.7641215370654311
33.54,0.173312030739069,-1.3698150285691952,0.7649235133121415
33.56,0.1830771883075082,-1.365434665146649,0.6902458542338873
33.58,0.23914574532692112,-1.3378164270880237,0.2522666880123202
33.6,0.295089427491637,-1.3101981890293988,-0.18571247820924686
33.62,0.350669411463341,-1.2825799509707738,-0.6236916444308139
33.64,0.3949341774271363,-1.2605601858286066,-0.9732972805477225
33.66,0.39557606699788295,-1.2604202809068512,-0.9775229327425697
33.68,0.3965958859548167,-1.2602803759850958,-0.981748584937417
33.7,0.397380243143022,-1.2601404710633402,-0.9859742371322643
33.72,0.3866635937427523,-1.2453505514183352,-0.9837778584787872
33.74,0.33990090146839297,-1.1829923628964552,-0.960729289851475
33.76,0.29325460849165497,-1.1206341743745751,-0.9376807212241629
33.78,0.24602836121216545,-1.0582759858526951,-0.9146321525968507
33.8,0.21137916003553409,-1.0126547345034387,-0.8970119289643752
33.82,0.21151362749423025,-1.0129390551253636,-0.8942804080422424
33.84,0.21171376623412144,-1.0132233757472884,-0.8915488871201095
33.86,0.21194583444748957,-1.0135076963692131,-0.8888173661979765
33.88,0.24386160522385628,-1.0298630823367978,-0.842165428380804
33.9,0.3497226948364498,-1.083914409332846,-0.6924947167853236
33.92,0.45543535427020876,-1.1379657363288946,-0.5428240051898433
33.94,0.5612240573896343,-1.192017063324943,-0.3931532935943629
33.96,0.6318856776741293,-1.2283248647563831,-0.2935877912261242
33.98,0.6322699330225627,-1.2287091199647668,-0.29546530778536334
34.0,0.6322311626728458,-1.2290933751731505,-0.2973428243446024
34.02,0.6324611870383219,-1.229477630381534,-0.29922034090384153
34.04,0.6323806036445262,-1.2371820455078253,-0.3617061433257002
34.06,0.6313758116772501,-1.2577686275828048,-0.5308516452229818
34.08,0.6307286017803793,-1.2783552096577842,-0.6999971471202633
34.1,0.6296109469251642,-1.2989417917327635,-0.8691426490175447
34.12,0.628958992704845,-1.3114571716109698,-0.9711088241568029
34.14,0.6291568333957085,-1.3115617245818567,-0.9697755185226243
34.16,0.6291577525794696,-1.311666277552744,-0.968442212888446
34.18,0.6284529218162792,-1.3117708305236309,-0.9671089072542675
34.2,0.5805840262137517,-1.2907035002274758,-0.9801993088188716
34.22,0.468294569159895,-1.2410834486580995,-1.0127417395761027
