time,x,y,yaw,gyro_bias
50.16,-0.01642070360216082,1.5586488192351744e-17,-9.491973407443386e-16,0.0
50.18,-0.016467494954803295,1.5630902419849814e-17,-9.491973407443386e-16,0.0
50.2,-0.01615166642685356,1.5331118820988727e-17,-9.491973407443386e-16,0.0
50.22,-0.016412101901847994,1.557832348128893e-17,-9.491973407443386e-16,0.0
50.24,-0.01685052052988309,1.5994469277152625e-17,-9.491973407443386e-16,0.0
50.26,-0.016515990940037535,1.567693468007093e-17,-9.491973407443386e-16,0.0
50.28,-0.01638825539921504,1.5555688444403676e-17,-9.491973407443386e-16,0.0
50.3,-0.016760257246376104,1.590879160848094e-17,-9.491973407443386e-16,0.0
50.32,-0.016040832405097048,1.522591546227344e-17,-9.491973407443386e-16,0.0
50.34,-0.016163171409859296,1.5342039320263077e-17,-9.491973407443386e-16,0.0
50.36,-0.01642177671653972,1.558750678966651e-17,-9.491973407443386e-16,0.0
50.38,-0.016325373644978054,1.5496001250500592e-17,-9.491973407443386e-16,0.0
50.4,-0.01620868551759635,1.5385241190293444e-17,-9.491973407443386e-16,0.0
50.42,-0.016562456919459834,1.572104006417366e-17,-9.491973407443386e-16,0.0
50.44,-0.017270303372689914,1.639292603523496e-17,-9.491973407443386e-16,0.0
50.46,-0.017190335088895642,1.6317020352913547e-17,-9.491973407443386e-16,0.0
50.48,-0.017109430647941785,1.624022607270574e-17,-9.491973407443386e-16,0.0
50.5,-0.01681438749084134,1.596017189258118e-17,-9.491973407443386e-16,0.0
50.52,-0.017841560021221264,1.6935161326903436e-17,-9.491973407443386e-16,0.0
50.54,-0.017156397183200615,1.628480658307739e-17,-9.491973407443386e-16,0.0
50.56,-0.017243028342135976,1.6367036648764435e-17,-9.491973407443386e-16,0.0
50.58,-0.017454337845190345,1.656761106713765e-17,-9.491973407443386e-16,0.0
50.6,-0.01781218297342872,1.690727671125983e-17,-9.491973407443386e-16,0.0
50.62,-0.018594653244606213,1.764999541187301e-17,-9.491973407443386e-16,0.0
50.64,-0.018413794161429492,1.7478324451072207e-17,-9.491973407443386e-16,0.0
50.66,-0.018726704494588676,1.7775338107198328e-17,-9.491973407443386e-16,0.0
50.68,-0.018476051696113764,1.7537419137435817e-17,-9.491973407443386e-16,0.0
50.7,-0.017809222779211424,1.6904466902780687e-17,-9.491973407443386e-16,0.0
50.72,-0.018224190612135236,1.729835326628641e-17,-9.491973407443386e-16,0.0
50.74,-0.018386263751603685,1.745219265927595e-17,-9.491973407443386e-16,0.0
50.76,-0.018493546303822297,1.755402497255012e-17,-9.491973407443386e-16,0.0
50.78,-0.018904457512078494,1.7944060798708947e-17,-9.491973407443386e-16,0.0
50.8,-0.018905944020130006,1.794547178819844e-17,-9.491973407443386e-16,0.0
50.82,-0.019044114279569074,1.8076622631027957e-17,-9.491973407443386e-16,0.0
50.84,-0.01844979475890394,1.7512496122460162e-17,-9.491973407443386e-16,0.0
50.86,-0.01945223970345792,1.84640141980734e-17,-9.491973407443386e-16,0.0
50.88,-0.01957163243533688,1.857734146167711e-17,-9.491973407443386e-16,0.0
50.9,-0.019591460336787797,1.8596162053006864e-17,-9.491973407443386e-16,0.0
50.92,-0.019020006836787853,1.8053739910447875e-17,-9.491973407443386e-16,0.0
50.94,-0.018539613158594113,1.7597751508595988e-17,-9.491973407443386e-16,0.0
50.96,-0.018643351936038215,1.7696220080277995e-17,-9.491973407443386e-16,0.0
50.98,-0.019070126628894353,1.8101313483834024e-17,-9.491973407443386e-16,0.0
51.0,-0.018674432337296522,1.7725721514501648e-17,-9.491973407443386e-16,0.0
51.02,-0.01871074424549347,1.7760188681199543e-17,-9.491973407443386e-16,0.0
51.04,-0.018105953109778986,1.7186122543473607e-17,-9.491973407443386e-16,0.0
51.06,-0.017277948005805684,1.640018230065941e-17,-9.491973407443386e-16,0.0
51.08,-0.016713124697228715,1.586405351816773e-17,-9.491973407443386e-16,0.0
51.1,-0.017484531078509235,1.6596270403912414e-17,-9.491973407443386e-16,0.0
51.12,-0.017004152611394457,1.6140296440376225e-17,-9.491973407443386e-16,0.0
51.14,-0.016782481665604237,1.5929886968111865e-17,-9.491973407443386e-16,0.0
51.16,-0.016424187403004144,1.5589795006847902e-17,-9.491973407443386e-16,0.0
51.18,-0.01596738348433701,1.5156197942007464e-17,-9.491973407443386e-16,0.0
51.2,-0.015908047279295456,1.5099876173972164e-17,-9.491973407443386e-16,0.0
51.22,-0.015574491315246476,1.4783265739907458e-17,-9.491973407443386e-16,0.0
51.24,-0.015240915384234194,1.4466636353254284e-17,-9.491973407443386e-16,0.0
51.26,-0.015506575083632474,1.4718799833466072e-17,-9.491973407443386e-16,0.0
51.28,-0.015528312996107197,1.4739433402180414e-17,-9.491973407443386e-16,0.0
51.3,-0.015540539769146346,1.475103902263506e-17,-9.491973407443386e-16,0.0
51.32,-0.015156735471186638,1.4386733003645457e-17,-9.491973407443386e-16,0.0
51.34,-0.014822308468695627,1.406929578220789e-17,-9.491973407443386e-16,0.0
51.36,-0.014616153447257287,1.3873613984077526e-17,-9.491973407443386e-16,0.0
51.38,-0.014217992963106042,1.3495681111331687e-17,-9.491973407443386e-16,0.0
51.4,-0.01423414253402182,1.3511010241099105e-17,-9.491973407443386e-16,0.0
51.42,-0.014253039190420232,1.3528946897101437e-17,-9.491973407443386e-16,0.0
51.44,-0.014567232596684535,1.3827178442806919e-17,-9.491973407443386e-16,0.0
51.46,-0.01405866597499132,1.3344448357904388e-17,-9.491973407443386e-16,0.0
51.48,-0.014350706729223235,1.3621652665210292e-17,-9.491973407443386e-16,0.0
51.5,-0.014268204898306349,1.3543342146697445e-17,-9.491973407443386e-16,0.0
51.52,-0.014973266310301648,1.4212584564024832e-17,-9.491973407443386e-16,0.0
51.54,-0.014547067498713019,1.3808037785436507e-17,-9.491973407443386e-16,0.0
51.56,-0.014660080297510524,1.3915309233525174e-17,-9.491973407443386e-16,0.0
51.58,-0.014273118310798638,1.3548005944769105e-17,-9.491973407443386e-16,0.0
51.6,-0.014044403505363847,1.3330910459661541e-17,-9.491973407443386e-16,0.0
51.62,-0.01366369558809462,1.2969543516989275e-17,-9.491973407443386e-16,0.0
51.64,-0.013898949443775918,1.3192845851201815e-17,-9.491973407443386e-16,0.0
51.66,-0.013738010617627968,1.3040083145399665e-17,-9.491973407443386e-16,0.0
51.68,-0.013343285641768609,1.2665411247988586e-17,-9.491973407443386e-16,0.0
51.7,-0.013810737767741535,1.3109115562887375e-17,-9.491973407443386e-16,0.0
51.72,-0.01354632191927095,1.2858132742668438e-17,-9.491973407443386e-16,0.0
51.74,-0.01329523755257002,1.261980412949344e-17,-9.491973407443386e-16,0.0
51.76,-0.013531839636287091,1.2844386198172253e-17,-9.491973407443386e-16,0.0
51.78,-0.013496416718620322,1.281076285892155e-17,-9.491973407443386e-16,0.0
51.8,-0.013160220055886636,1.2491645880687614e-17,-9.491973407443386e-16,0.0
51.82,-0.01230604943168938,1.1680869395657646e-17,-9.491973407443386e-16,0.0
51.84,-0.012417931846418333,1.1787067886194423e-17,-9.491973407443386e-16,0.0
51.86,-0.012548014682222169,1.1910542168015908e-17,-9.491973407443386e-16,0.0
51.88,-0.012881146107350644,1.2226749630866227e-17,-9.491973407443386e-16,0.0
51.9,-0.012719002220209294,1.2072843084373707e-17,-9.491973407443386e-16,0.0
51.92,-0.012595618645983051,1.1955727723826626e-17,-9.491973407443386e-16,0.0
51.94,-0.012469407081917716,1.1835928042844626e-17,-9.491973407443386e-16,0.0
51.96,-0.013017977773204821,1.235662988422463e-17,-9.491973407443386e-16,0.0
51.98,-0.013483125796519588,1.2798147151007494e-17,-9.491973407443386e-16,0.0
52.0,-0.013021913255998024,1.2360365434026486e-17,-9.491973407443386e-16,0.0
52.02,-0.012548858631841874,1.1911343242750655e-17,-9.491973407443386e-16,0.0
52.04,-0.012501241435376238,1.1866145126491772e-17,-9.491973407443386e-16,0.0
52.06,-0.012708175542676918,1.206256643085088e-17,-9.491973407443386e-16,0.0
52.08,-0.01265900639421501,1.2015895205884175e-17,-9.491973407443386e-16,0.0
52.1,-0.012592762745339712,1.1953016910530541e-17,-9.491973407443386e-16,0.0
52.12,-0.010991711788753338,1.0433303600142575e-17,-9.491973407443386e-16,0.0
52.14,-0.008610095995065188,8.172680222099064e-18,-9.491973407443386e-16,0.0
52.16,-0.006634799452651858,6.297733996858844e-18,-9.491973407443386e-16,0.0
52.18,-0.0040728483866746615,3.865936857916166e-18,-9.491973407443386e-16,0.0
52.2,-0.001230432004676439,1.1679227868353094e-18,-9.491973407443386e-16,0.0
52.22,-1.4797894621560847e-05,1.4046122253108423e-20,-9.491973407443386e-16,0.0
52.24,0.0017163314264897654,-1.6291372258303147e-18,-9.491973407443386e-16,0.0
52.26,0.003844885041369937,-3.649554656706322e-18,-9.491973407443386e-16,0.0
52.28,0.005840808700716807,-5.5440800864870806e-18,-9.491973407443386e-16,0.0
52.3,0.008591382130022605,-8.15491707110618e-18,-9.491973407443386e-16,0.0
52.32,0.010726212601632161,-1.0181292477697953e-17,-9.491973407443386e-16,0.0
52.34,0.012193588939127784,-1.1574122195119965e-17,-9.491973407443386e-16,0.0
52.36,0.014596420193708968,-1.3854883232225808e-17,-9.491973407443386e-16,0.0
52.38,0.016195559678159565,-1.537278217834559e-17,-9.491973407443386e-16,0.0
52.4,0.01755275032768799,-1.6661023933761052e-17,-9.491973407443386e-16,0.0
52.42,0.018648181296222772,-1.770080409606326e-17,-9.491973407443386e-16,0.0
52.44,0.02047702530506785,-1.9436737965895223e-17,-9.491973407443386e-16,0.0
52.46,0.023170538185175355,-2.1993413228953893e-17,-9.491973407443386e-16,0.0
52.48,0.025028101014410217,-2.3756606926729154e-17,-9.491973407443386e-16,0.0
52.5,0.026221408210561205,-2.4889290944006756e-17,-9.491973407443386e-16,0.0
52.52,0.0277483586566621,-2.633866824689411e-17,-9.491973407443386e-16,0.0
52.54,0.029913622543785795,-2.839393097056167e-17,-9.491973407443386e-16,0.0
52.56,0.03222951318783878,-3.0592168211351456e-17,-9.491973407443386e-16,0.0
52.58,0.034991531741616386,-3.3213868877683684e-17,-9.491973407443386e-16,0.0
52.6,0.03663019176847752,-3.4769280617564316e-17,-9.491973407443386e-16,0.0
52.62,0.03837533083588665,-3.6425761979578125e-17,-9.491973407443386e-16,0.0
52.64,0.040805750110007206,-3.873270949146714e-17,-9.491973407443386e-16,0.0
52.66,0.04316445169423014,-4.0971582762821005e-17,-9.491973407443386e-16,0.0
52.68,0.04557106342113162,-4.325593221420003e-17,-9.491973407443386e-16,0.0
52.7,0.047302182042034645,-4.489910540567419e-17,-9.491973407443386e-16,0.0
52.72,0.049029628179019034,-4.6538792685178857e-17,-9.491973407443386e-16,0.0
52.74,0.05109087508103098,-4.849532276318611e-17,-9.491973407443386e-16,0.0
52.76,0.05280677207000092,-5.012404762210759e-17,-9.491973407443386e-16,0.0
52.78,0.0551945912131374,-5.2390559202951166e-17,-9.491973407443386e-16,0.0
52.8,0.056710172611063786,-5.382914503554448e-17,-9.491973407443386e-16,0.0
52.82,0.05883001953513337,-5.58412980986564e-17,-9.491973407443386e-16,0.0
52.84,0.060993748576766024,-5.78951039510654e-17,-9.491973407443386e-16,0.0
52.86,0.06285015910664482,-5.965720388935615e-17,-9.491973407443386e-16,0.0
52.88,0.06489579471453469,-6.159891576849715e-17,-9.491973407443386e-16,0.0
52.9,0.06704510519843473,-6.363903556424901e-17,-9.491973407443386e-16,0.0
52.92,0.06943451650959125,-6.590705842674321e-17,-9.491973407443386e-16,0.0
52.94,0.07099302048783017,-6.738638625842706e-17,-9.491973407443386e-16,0.0
52.96,0.07378868449525006,-7.004002309988469e-17,-9.491973407443386e-16,0.0
52.98,0.07511430772823567,-7.129830114746354e-17,-9.491973407443386e-16,0.0
53.0,0.07735162507617058,-7.342195682452454e-17,-9.491973407443386e-16,0.0
53.02,0.07902062136689059,-7.500616366538813e-17,-9.491973407443386e-16,0.0
53.04,0.0812080306430784,-7.70824467334651e-17,-9.491973407443386e-16,0.0
53.06,0.08323442783347267,-7.900589755787916e-17,-9.491973407443386e-16,0.0
53.08,0.0844839298321314,-8.019192153226077e-17,-9.491973407443386e-16,0.0
53.1,0.08589435889199494,-8.153069704519177e-17,-9.491973407443386e-16,0.0
53.12,0.08820485576675245,-8.372381453450971e-17,-9.491973407443386e-16,0.0
53.14,0.09012687668905253,-8.554819168281194e-17,-9.491973407443386e-16,0.0
53.16,0.09230495868232827,-8.76156213187524e-17,-9.491973407443386e-16,0.0
53.18,0.0943279564005513,-8.953584537322157e-17,-9.491973407443386e-16,0.0
53.2,0.09576215275143053,-9.089718073558137e-17,-9.491973407443386e-16,0.0
53.22,0.09797505932152276,-9.299766576722859e-17,-9.491973407443386e-16,0.0
53.24,0.10040829712788896,-9.530728862242996e-17,-9.491973407443386e-16,0.0
53.26,0.10275873101263391,-9.753831421542526e-17,-9.491973407443386e-16,0.0
53.28,0.10523433591252596,-9.988815180313644e-17,-9.491973407443386e-16,0.0
53.3,0.10748718164732196,-1.0202654698371204e-16,-9.491973407443386e-16,0.0
53.32,0.10909966384250758,-1.0355711079537983e-16,-9.491973407443386e-16,0.0
53.34,0.11085821327886203,-1.0522632124393494e-16,-9.491973407443386e-16,0.0
53.36,0.11228053812083837,-1.0657638820161349e-16,-9.491973407443386e-16,0.0
53.38,0.11428074982771579,-1.0847498383470722e-16,-9.491973407443386e-16,0.0
53.4,0.11580305051414573,-1.0991994759807981e-16,-9.491973407443386e-16,0.0
53.42,0.11769670479132967,-1.1171739920227195e-16,-9.491973407443386e-16,0.0
53.44,0.11951768893606629,-1.1344587250999354e-16,-9.491973407443386e-16,0.0
53.46,0.12244728488671876,-1.1622663719580824e-16,-9.491973407443386e-16,0.0
53.48,0.12398300289411696,-1.176843366445638e-16,-9.491973407443386e-16,0.0
53.5,0.12592625888842507,-1.1952887006674655e-16,-9.491973407443386e-16,0.0
53.52,0.12784252719139524,-1.213477868440785e-16,-9.491973407443386e-16,0.0
53.54,0.12971546595088096,-1.2312557533395933e-16,-9.491973407443386e-16,0.0
53.56,0.13162660951469043,-1.2493962772250794e-16,-9.491973407443386e-16,0.0
53.58,0.13401286286659195,-1.2720465305847511e-16,-9.491973407443386e-16,0.0
53.6,0.13525018505960087,-1.2837911599372314e-16,-9.491973407443386e-16,0.0
53.62,0.13702006085391993,-1.3005907739113856e-16,-9.491973407443386e-16,0.0
53.64,0.13875114887066922,-1.3170222153323138e-16,-9.491973407443386e-16,0.0
53.66,0.1410352837119878,-1.3387031625051247e-16,-9.491973407443386e-16,0.0
53.68,0.14353743137108022,-1.3624534815467265e-16,-9.491973407443386e-16,0.0
53.7,0.14519244045029747,-1.378162783715734e-16,-9.491973407443386e-16,0.0
53.72,0.14782135412095954,-1.4031163623681227e-16,-9.491973407443386e-16,0.0
53.74,0.14935714140303982,-1.4176940144091185e-16,-9.491973407443386e-16,0.0
53.76,0.15142391347796605,-1.4373117599835648e-16,-9.491973407443386e-16,0.0
53.78,0.1535653967970324,-1.4576386627006263e-16,-9.491973407443386e-16,0.0
53.8,0.1555926802362308,-1.4768815831948478e-16,-9.491973407443386e-16,0.0
53.82,0.15777789437925668,-1.4976235777300187e-16,-9.491973407443386e-16,0.0
53.84,0.16026247817602948,-1.5212071810575509e-16,-9.491973407443386e-16,0.0
53.86,0.16253123287332633,-1.5427421403123049e-16,-9.491973407443386e-16,0.0
53.88,0.16412806518610173,-1.5578992301613153e-16,-9.491973407443386e-16,0.0
53.9,0.16686321443292793,-1.5838611940775785e-16,-9.491973407443386e-16,0.0
53.92,0.16862044793560235,-1.6005408077556329e-16,-9.491973407443386e-16,0.0
53.94,0.17098014270482684,-1.6229389677547949e-16,-9.491973407443386e-16,0.0
53.96,0.17277962916097936,-1.640019645343649e-16,-9.491973407443386e-16,0.0
53.98,0.173846188374116,-1.650143397032206e-16,-9.491973407443386e-16,0.0
54.0,0.17565692874561215,-1.6673308964862315e-16,-9.491973407443386e-16,0.0
54.02,0.17754035091644454,-1.685208289646762e-16,-9.491973407443386e-16,0.0
54.04,0.17991480953804828,-1.7077465877400993e-16,-9.491973407443386e-16,0.0
54.06,0.18154823931835704,-1.7232510597777162e-16,-9.491973407443386e-16,0.0
54.08,0.18376894863509713,-1.7443299735578748e-16,-9.491973407443386e-16,0.0
54.1,0.18547202091576903,-1.7604954903569665e-16,-9.491973407443386e-16,0.0
54.12,0.1869415231555086,-1.7744439665387531e-16,-9.491973407443386e-16,0.0
54.14,0.1893958895419004,-1.797740747010507e-16,-9.491973407443386e-16,0.0
54.16,0.19164397254819457,-1.8190794911239768e-16,-9.491973407443386e-16,0.0
54.18,0.19318246216322668,-1.8336827936374894e-16,-9.491973407443386e-16,0.0
54.2,0.1951191798514802,-1.8520660664321171e-16,-9.491973407443386e-16,0.0
54.22,0.196768449033979,-1.8677208856541115e-16,-9.491973407443386e-16,0.0
54.24,0.1987043655434345,-1.8860965536808939e-16,-9.491973407443386e-16,0.0
54.26,0.20092799135057882,-1.9072031507104123e-16,-9.491973407443386e-16,0.0
54.28,0.2023977093142186,-1.9211536745377228e-16,-9.491973407443386e-16,0.0
54.3,0.2045276273687469,-1.941370800071339e-16,-9.491973407443386e-16,0.0
54.32,0.2064511304057717,-1.959628639747915e-16,-9.491973407443386e-16,0.0
54.34,0.20843716697618564,-1.978480046060494e-16,-9.491973407443386e-16,0.0
54.36,0.21011814529172956,-1.994435847530126e-16,-9.491973407443386e-16,0.0
54.38,0.21209127093035565,-2.0131647036215096e-16,-9.491973407443386e-16,0.0
54.4,0.21387545569427435,-2.0301001379545914e-16,-9.491973407443386e-16,0.0
54.42,0.21592725951048228,-2.0495758052153278e-16,-9.491973407443386e-16,0.0
54.44,0.21724971835480755,-2.0621285493981017e-16,-9.491973407443386e-16,0.0
54.46,0.219098461162946,-2.079676766970154e-16,-9.491973407443386e-16,0.0
54.48,0.22078618653764875,-2.0956966113458998e-16,-9.491973407443386e-16,0.0
54.5,0.22261624704709623,-2.1130674970355876e-16,-9.491973407443386e-16,0.0
54.52,0.22514147462840706,-2.1370368900851325e-16,-9.491973407443386e-16,0.0
54.54,0.22714043089256347,-2.1560109297871476e-16,-9.491973407443386e-16,0.0
54.56,0.2290795803376492,-2.1744172847529598e-16,-9.491973407443386e-16,0.0
54.58,0.23113276127432425,-2.193906023604549e-16,-9.491973407443386e-16,0.0
54.6,0.23255203122070922,-2.2073776961936186e-16,-9.491973407443386e-16,0.0
54.62,0.23445142952635695,-2.2254067344009697e-16,-9.491973407443386e-16,0.0
54.64,0.2361043779954065,-2.241096477313062e-16,-9.491973407443386e-16,0.0
54.66,0.238164299042006,-2.2606491931088175e-16,-9.491973407443386e-16,0.0
54.68,0.24090654266339614,-2.286678496639784e-16,-9.491973407443386e-16,0.0
54.7,0.24290870325704803,-2.305682951752159e-16,-9.491973407443386e-16,0.0
54.72,0.24457161350172724,-2.321467251573619e-16,-9.491973407443386e-16,0.0
54.74,0.24606753622797797,-2.335666510310781e-16,-9.491973407443386e-16,0.0
54.76,0.24821386583175967,-2.3560394138334856e-16,-9.491973407443386e-16,0.0
54.78,0.2500945890603223,-2.373891188705763e-16,-9.491973407443386e-16,0.0
54.8,0.2531612072625938,-2.4029994471325063e-16,-9.491973407443386e-16,0.0
54.82,0.255694618189239,-2.427046516278349e-16,-9.491973407443386e-16,0.0
54.84,0.2576620944997728,-2.445721749097711e-16,-9.491973407443386e-16,0.0
54.86,0.2596127252995038,-2.4642370847764976e-16,-9.491973407443386e-16,0.0
54.88,0.2612844477376541,-2.480105029704047e-16,-9.491973407443386e-16,0.0
54.9,0.26300662003309555,-2.496451843335413e-16,-9.491973407443386e-16,0.0
54.92,0.26464605457560997,-2.512013312416204e-16,-9.491973407443386e-16,0.0
54.94,0.2670129360491784,-2.534479688421886e-16,-9.491973407443386e-16,0.0
54.96,0.269289128066924,-2.556085242524562e-16,-9.491973407443386e-16,0.0
54.98,0.27117472871443593,-2.573983313727803e-16,-9.491973407443386e-16,0.0
55.0,0.27325317493796775,-2.593711870010368e-16,-9.491973407443386e-16,0.0
55.02,0.27517002699120013,-2.611906578725653e-16,-9.491973407443386e-16,0.0
55.04,0.2777279293973631,-2.6361861203437873e-16,-9.491973407443386e-16,0.0
55.06,0.2798156192580875,-2.6560024169847726e-16,-9.491973407443386e-16,0.0
55.08,0.28169434852078745,-2.673835265186106e-16,-9.491973407443386e-16,0.0
55.1,0.283431408127295,-2.6903233887782197e-16,-9.491973407443386e-16,0.0
55.12,0.2850691297860022,-2.705868599211462e-16,-9.491973407443386e-16,0.0
55.14,0.28671192447062155,-2.7214619626717586e-16,-9.491973407443386e-16,0.0
55.16,0.2891372883869892,-2.744483452469293e-16,-9.491973407443386e-16,0.0
55.18,0.29056046902047067,-2.7579922451962873e-16,-9.491973407443386e-16,0.0
55.2,0.29264708900229486,-2.7777983865752024e-16,-9.491973407443386e-16,0.0
55.22,0.2944426178561805,-2.794841498708582e-16,-9.491973407443386e-16,0.0
55.24,0.29661579647443104,-2.815469252362641e-16,-9.491973407443386e-16,0.0
55.26,0.29944542515338046,-2.8423280125361685e-16,-9.491973407443386e-16,0.0
55.28,0.30106426309369166,-2.8576939792165633e-16,-9.491973407443386e-16,0.0
55.3,0.3030618944707278,-2.8766554431252647e-16,-9.491973407443386e-16,0.0
55.32,0.3045039447209941,-2.89034334575299e-16,-9.491973407443386e-16,0.0
55.34,0.307171542397747,-2.915664111962486e-16,-9.491973407443386e-16,0.0
55.36,0.30930085657256684,-2.935875505485968e-16,-9.491973407443386e-16,0.0
55.38,0.31113172802383865,-2.9532540886138873e-16,-9.491973407443386e-16,0.0
55.4,0.31278359394023136,-2.968933555964949e-16,-9.491973407443386e-16,0.0
55.42,0.31528611335838597,-2.9926874037336837e-16,-9.491973407443386e-16,0.0
55.44,0.31803497840920775,-3.0187795576967345e-16,-9.491973407443386e-16,0.0
55.46,0.3198562577451763,-3.0360670927212743e-16,-9.491973407443386e-16,0.0
55.48,0.3214503529170436,-3.0511982017015725e-16,-9.491973407443386e-16,0.0
55.5,0.32353411451036745,-3.0709772113328543e-16,-9.491973407443386e-16,0.0
55.52,0.3252074439566202,-3.086860409938577e-16,-9.491973407443386e-16,0.0
55.54,0.3269239142243941,-3.103153100074954e-16,-9.491973407443386e-16,0.0
55.56,0.32890218906511776,-3.121930832255717e-16,-9.491973407443386e-16,0.0
55.58,0.33066536828319143,-3.1386668825062296e-16,-9.491973407443386e-16,0.0
55.6,0.3320956840997022,-3.1522434022007955e-16,-9.491973407443386e-16,0.0
55.62,0.33441687870960063,-3.1742761197114523e-16,-9.491973407443386e-16,0.0
55.64,0.3358038049319917,-3.1874407865324743e-16,-9.491973407443386e-16,0.0
55.66,0.3378680641653953,-3.207034680282011e-16,-9.491973407443386e-16,0.0
55.68,0.33999635523464483,-3.227236362514627e-16,-9.491973407443386e-16,0.0
55.7,0.34139474214035526,-3.240509813836947e-16,-9.491973407443386e-16,0.0
55.72,0.34335784351485427,-3.259143519879807e-16,-9.491973407443386e-16,0.0
55.74,0.34577988674640286,-3.282133489825345e-16,-9.491973407443386e-16,0.0
55.76,0.34819569480020385,-3.3050642756295117e-16,-9.491973407443386e-16,0.0
55.78,0.350522506857945,-3.3271503138057094e-16,-9.491973407443386e-16,0.0
55.8,0.35180657852813724,-3.339338687952426e-16,-9.491973407443386e-16,0.0
55.82,0.35386933898107054,-3.3589183553175944e-16,-9.491973407443386e-16,0.0
55.84,0.3552919236866398,-3.3724214915126937e-16,-9.491973407443386e-16,0.0
55.86,0.3577440873221714,-3.3956973635318593e-16,-9.491973407443386e-16,0.0
55.88,0.3600586771012635,-3.417667388164142e-16,-9.491973407443386e-16,0.0
55.9,0.3618275201328919,-3.4344571991823e-16,-9.491973407443386e-16,0.0
55.92,0.3641767432610237,-3.4567559626426786e-16,-9.491973407443386e-16,0.0
55.94,0.3662675123863256,-3.4766014875811475e-16,-9.491973407443386e-16,0.0
55.96,0.36817590739120987,-3.4947159222184064e-16,-9.491973407443386e-16,0.0
55.98,0.3704454995217246,-3.5162588303669955e-16,-9.491973407443386e-16,0.0
56.0,0.3728570544826602,-3.539149245926784e-16,-9.491973407443386e-16,0.0
56.02,0.3747938078754301,-3.5575328576277314e-16,-9.491973407443386e-16,0.0
56.04,0.3770862674396633,-3.579292822849072e-16,-9.491973407443386e-16,0.0
56.06,0.37897303731880105,-3.597201992367813e-16,-9.491973407443386e-16,0.0
56.08,0.3812205390150109,-3.6185352187014206e-16,-9.491973407443386e-16,0.0
56.1,0.38233711232199696,-3.6291337028387934e-16,-9.491973407443386e-16,0.0
56.12,0.3843507641392515,-3.6482472323400235e-16,-9.491973407443386e-16,0.0
56.14,0.3863770090360438,-3.6674802950173435e-16,-9.491973407443386e-16,0.0
56.16,0.38846610559580974,-3.6873099440082237e-16,-9.491973407443386e-16,0.0
56.18,0.3896249537336702,-3.6983096997160605e-16,-9.491973407443386e-16,0.0
56.2,0.3916856060814698,-3.71786935700336e-16,-9.491973407443386e-16,0.0
56.22,0.3928090529917305,-3.728533085200229e-16,-9.491973407443386e-16,0.0
56.24,0.39539782676307156,-3.7531056569956853e-16,-9.491973407443386e-16,0.0
56.26,0.39757232818179905,-3.7737459666366946e-16,-9.491973407443386e-16,0.0
56.28,0.39954372438278835,-3.7924584069520197e-16,-9.491973407443386e-16,0.0
56.3,0.40120795325832576,-3.80825522318252e-16,-9.491973407443386e-16,0.0
56.32,0.4031009848450968,-3.826223828663602e-16,-9.491973407443386e-16,0.0
56.34,0.40493245299594294,-3.8436080756480128e-16,-9.491973407443386e-16,0.0
56.36,0.4069129465078656,-3.8624068673967965e-16,-9.491973407443386e-16,0.0
56.38,0.40925345526274726,-3.884622914258022e-16,-9.491973407443386e-16,0.0
56.4,0.4115553870442703,-3.9064727895139875e-16,-9.491973407443386e-16,0.0
56.42,0.41397547832467463,-3.929444231591171e-16,-9.491973407443386e-16,0.0
56.44,0.41531165932195907,-3.9421272260849263e-16,-9.491973407443386e-16,0.0
56.46,0.41746092784346,-3.9625280257364684e-16,-9.491973407443386e-16,0.0
56.48,0.41913245122937937,-3.978394081265535e-16,-9.491973407443386e-16,0.0
56.5,0.4211033234157031,-3.9971015476475893e-16,-9.491973407443386e-16,0.0
56.52,0.42320353638593206,-4.01703671331097e-16,-9.491973407443386e-16,0.0
56.54,0.4250139770233642,-4.034221367697231e-16,-9.491973407443386e-16,0.0
56.56,0.42688620246061987,-4.0519924817604003e-16,-9.491973407443386e-16,0.0
56.58,0.4289658091830318,-4.071732053467475e-16,-9.491973407443386e-16,0.0
56.6,0.43067762519910574,-4.087980565570485e-16,-9.491973407443386e-16,0.0
56.62,0.43277035847393186,-4.1078447341640066e-16,-9.491973407443386e-16,0.0
56.64,0.43451215094351536,-4.124377781966578e-16,-9.491973407443386e-16,0.0
56.66,0.43646115843251265,-4.1428777092230484e-16,-9.491973407443386e-16,0.0
56.68,0.43815025422831955,-4.158910561599472e-16,-9.491973407443386e-16,0.0
56.7,0.43997597588292064,-4.176240262994339e-16,-9.491973407443386e-16,0.0
56.72,0.4416138371018909,-4.191786798129887e-16,-9.491973407443386e-16,0.0
56.74,0.4435712551964429,-4.210366558630624e-16,-9.491973407443386e-16,0.0
56.76,0.44608195294510616,-4.2341980348950637e-16,-9.491973407443386e-16,0.0
56.78,0.44818274244574247,-4.2541386729697396e-16,-9.491973407443386e-16,0.0
56.8,0.45040841497732687,-4.275264697453216e-16,-9.491973407443386e-16,0.0
56.82,0.45175914145375556,-4.2880857572482065e-16,-9.491973407443386e-16,0.0
56.84,0.45395806398494365,-4.308957871439272e-16,-9.491973407443386e-16,0.0
56.86,0.45599059828318694,-4.3282506329479144e-16,-9.491973407443386e-16,0.0
