time,P_00,P_01,P_02,P_03,P_10,P_11,P_12,P_13,P_20,P_21,P_22,P_23,P_30,P_31,P_32,P_33
137.56,0.010895680000004094,3.376852024468678e-13,6.447612390826469e-14,-5.806618002967046e-16,3.376852024468678e-13,355.76958562961187,67.92699593711887,-0.6117398093860683,6.447612390826469e-14,67.92699593711887,13.012947929561868,-0.11822640120003049,-5.806618002967046e-16,-0.6117398093860683,-0.11822640120003049,0.0011119600000005117
137.58,0.010895840000004094,3.3789173554827813e-13,6.450752075550631e-14,-5.808415074813578e-16,3.3789173554827813e-13,355.98717289457403,67.96007319712994,-0.6119291348054929,6.450752075550631e-14,67.96007319712994,13.01767747039387,-0.11824864040003051,-5.808415074813578e-16,-0.6119291348054929,-0.11824864040003051,0.0011119800000005118
137.6,0.010896000000004093,3.380894468925868e-13,6.453807395697669e-14,-5.810134885000494e-16,3.380894468925868e-13,356.1954662469607,67.99226165801039,-0.6121103205413871,6.453807395697669e-14,67.99226165801039,13.022407900801866,-0.1182708800000305,-5.810134885000494e-16,-0.6121103205413871,-0.1182708800000305,0.0011120000000005117
137.62,0.010896160000004094,3.38372362392142e-13,6.457678656783855e-14,-5.812594993091333e-16,3.38372362392142e-13,356.4935240261838,68.03304623377784,-0.6123694982682136,6.457678656783855e-14,68.03304623377784,13.02713922080187,-0.11829312000003052,-5.812594993091333e-16,-0.6123694982682136,-0.11829312000003052,0.0011120200000005118
137.64,0.010896320000004093,3.385895493197563e-13,6.46092059516343e-14,-5.814482869912373e-16,3.385895493197563e-13,356.72233532828415,68.06720075824198,-0.6125683901887873,6.46092059516343e-14,68.06720075824198,13.031871430409865,-0.1183153604000305,-5.814482869912373e-16,-0.6125683901887873,-0.1183153604000305,0.0011120400000005116
137.66,0.010896480000004094,3.3886774178118196e-13,6.464746508309516e-14,-5.81690016328865e-16,3.3886774178118196e-13,357.0154172843283,68.1075075836181,-0.612823057292509,6.464746508309516e-14,68.1075075836181,13.036604529641869,-0.11833760120003052,-5.81690016328865e-16,-0.612823057292509,-0.11833760120003052,0.0011120600000005117
137.68,0.010896640000004095,3.39114789226496e-13,6.4682742808962e-14,-5.819046011585225e-16,3.39114789226496e-13,357.2756872899226,68.14467343349203,-0.6130491270679355,6.4682742808962e-14,68.14467343349203,13.041338518513873,-0.11835984240003054,-5.819046011585225e-16,-0.6130491270679355,-0.11835984240003054,0.0011120800000005118
137.7,0.010896800000004094,3.3936710864263753e-13,6.471852488763471e-14,-5.821236860196126e-16,3.3936710864263753e-13,357.5415114312073,68.1823706299935,-0.6132799377241456,6.471852488763471e-14,68.1823706299935,13.04607339704187,-0.11838208400003053,-5.821236860196126e-16,-0.6132799377241456,-0.11838208400003053,0.0011121000000005117
137.72,0.010896960000004095,3.3957674582320365e-13,6.475022398761433e-14,-5.823056499191719e-16,3.3957674582320365e-13,357.76236891093146,68.2157663198242,-0.6134716406417039,6.475022398761433e-14,68.2157663198242,13.050809165241873,-0.11840432600003055,-5.823056499191719e-16,-0.6134716406417039,-0.11840432600003055,0.0011121200000005118
137.74,0.010897120000004095,3.3980889985158713e-13,6.478407779792795e-14,-5.825070941638878e-16,3.3980889985158713e-13,358.00694837854036,68.25143204375794,-0.6136838665256891,6.478407779792795e-14,68.25143204375794,13.055545823129878,-0.11842656840003057,-5.825070941638878e-16,-0.6136838665256891,-0.11842656840003057,0.001112140000000512
137.76,0.010897280000004094,3.4007555388393045e-13,6.482123115853025e-14,-5.827383913369321e-16,3.4007555388393045e-13,358.28787434911436,68.29057391553474,-0.6139275431176009,6.482123115853025e-14,68.29057391553474,13.060283370721875,-0.11844881120003056,-5.827383913369321e-16,-0.6139275431176009,-0.11844881120003056,0.0011121600000005118
137.78,0.010897440000004095,3.4042584899006596e-13,6.486637959362616e-14,-5.830421033982648e-16,3.4042584899006596e-13,358.65691800628724,68.3381387718169,-0.6142475103660283,6.486637959362616e-14,68.3381387718169,13.065021808033878,-0.11847105440003058,-5.830421033982648e-16,-0.6142475103660283,-0.11847105440003058,0.001112180000000512
137.8,0.010897600000004096,3.406434187938586e-13,6.489883860307745e-14,-5.832306629030877e-16,3.406434187938586e-13,358.8861326767514,68.37233504276921,-0.614446161896884,6.489883860307745e-14,68.37233504276921,13.069761135081881,-0.11849329800003061,-5.832306629030877e-16,-0.614446161896884,-0.11849329800003061,0.001112200000000512
137.82,0.010897760000004095,3.4087655575434427e-13,6.493278617523594e-14,-5.834326484316218e-16,3.4087655575434427e-13,359.1317476846637,68.40809954684154,-0.6146589580351197,6.493278617523594e-14,68.40809954684154,13.074501351881878,-0.1185155420000306,-5.834326484316218e-16,-0.6146589580351197,-0.1185155420000306,0.0011122200000005119
137.84,0.010897920000004096,3.411581503635627e-13,6.49713640381767e-14,-5.83676526301413e-16,3.411581503635627e-13,359.42841387724826,68.44874216274953,-0.6149158886641077,6.49713640381767e-14,68.44874216274953,13.079242458449881,-0.11853778640003063,-5.83676526301413e-16,-0.6149158886641077,-0.11853778640003063,0.001112240000000512
137.86,0.010898080000004097,3.4152344114941843e-13,6.50179345723577e-14,-5.839927421608431e-16,3.4152344114941843e-13,359.813255808475,68.49780523128328,-0.6152490289352153,6.50179345723577e-14,68.49780523128328,13.083984454801884,-0.11856003120003064,-5.839927421608431e-16,-0.6152490289352153,-0.11856003120003064,0.001112260000000512
137.88,0.010898240000004096,3.4181154168103314e-13,6.505712910861116e-14,-5.842420202312511e-16,3.4181154168103314e-13,360.11677613150954,68.53909752591056,-0.6155116487927599,6.505712910861116e-14,68.53909752591056,13.088727340953882,-0.11858227640003063,-5.842420202312511e-16,-0.6155116487927599,-0.11858227640003063,0.001112280000000512
137.9,0.010898400000004096,3.421140230449897e-13,6.509769481424694e-14,-5.845036299514929e-16,3.421140230449897e-13,360.43544697354,68.5818343772422,-0.6157872603110525,6.509769481424694e-14,68.5818343772422,13.093471116921885,-0.11860452200003066,-5.845036299514929e-16,-0.6157872603110525,-0.11860452200003066,0.001112300000000512
137.92,0.010898560000004096,3.4234797166402284e-13,6.513171755775853e-14,-5.847058892269461e-16,3.4234797166402284e-13,360.6819170813484,68.61767807596655,-0.616000344847609,6.513171755775853e-14,68.61767807596655,13.098215782721882,-0.11862676800003065,-5.847058892269461e-16,-0.616000344847609,-0.11862676800003065,0.001112320000000512
137.94,0.010898720000004096,3.4260520359540753e-13,6.516796261362293e-14,-5.849281997343118e-16,3.4260520359540753e-13,360.9529166640637,68.655863028988,-0.6162345537921804,6.516796261362293e-14,68.655863028988,13.102961338369884,-0.11864901440003067,-5.849281997343118e-16,-0.6162345537921804,-0.11864901440003067,0.001112340000000512
137.96,0.010898880000004097,3.428659667458587e-13,6.520454425326474e-14,-5.851534784131296e-16,3.428659667458587e-13,361.22763646270766,68.69440258032421,-0.6164718897697983,6.520454425326474e-14,68.69440258032421,13.107707783881887,-0.1186712612000307,-5.851534784131296e-16,-0.6164718897697983,-0.1186712612000307,0.0011123600000005121
137.98,0.010899040000004096,3.430452090726611e-13,6.523334897376302e-14,-5.853082809999403e-16,3.430452090726611e-13,361.41647230429714,68.72474897855125,-0.6166349776548626,6.523334897376302e-14,68.72474897855125,13.112455119273884,-0.11869350840003069,-5.853082809999403e-16,-0.6166349776548626,-0.11869350840003069,0.001112380000000512
138.0,0.010899200000004097,3.433108420397925e-13,6.527039576694188e-14,-5.8553762199954e-16,3.433108420397925e-13,361.6963225605091,68.7637785792345,-0.6168765933755934,6.527039576694188e-14,68.7637785792345,13.117203344561888,-0.11871575600003072,-5.8553762199954e-16,-0.6168765933755934,-0.11871575600003072,0.0011124000000005121
138.02,0.010899360000004098,3.4350545345146964e-13,6.530066904336445e-14,-5.857055896068078e-16,3.4350545345146964e-13,361.90135006658716,68.79567213300155,-0.6170535508954449,6.530066904336445e-14,68.79567213300155,13.121952459761893,-0.11873800400003073,-5.857055896068078e-16,-0.6170535508954449,-0.11873800400003073,0.0011124200000005122
138.04,0.010899520000004097,3.437172814920732e-13,6.533258553507201e-14,-5.85888363948458e-16,3.437172814920732e-13,362.1245156649116,68.82929684973593,-0.6172461076313359,6.533258553507201e-14,68.82929684973593,13.12670246488989,-0.11876025240003073,-5.85888363948458e-16,-0.6172461076313359,-0.11876025240003073,0.001112440000000512
138.06,0.010899680000004098,3.440056107508201e-13,6.537179670414586e-14,-5.861370579861184e-16,3.440056107508201e-13,362.4282769569443,68.8706066674005,-0.617508112197705,6.537179670414586e-14,68.8706066674005,13.131453359961894,-0.11878250120003075,-5.861370579861184e-16,-0.617508112197705,-0.11878250120003075,0.0011124600000005122
138.08,0.010899840000004098,3.4423705552059353e-13,6.540558433879848e-14,-5.863366131376135e-16,3.4423705552059353e-13,362.6721092052136,68.90620267383908,-0.6177183478809809,6.540558433879848e-14,68.90620267383908,13.136205144993896,-0.11880475040003077,-5.863366131376135e-16,-0.6177183478809809,-0.11880475040003077,0.0011124800000005123
138.1,0.010900000000004097,3.4455450480946537e-13,6.544756865860447e-14,-5.866102153683352e-16,3.4455450480946537e-13,363.00654908100853,68.95043406598884,-0.6180065937693513,6.544756865860447e-14,68.95043406598884,13.140957820001892,-0.11882700000003077,-5.866102153683352e-16,-0.6180065937693513,-0.11882700000003077,0.0011125000000005122
138.12,0.010900160000004098,3.4487166627590857e-13,6.548952256630382e-14,-5.86883445452163e-16,3.4487166627590857e-13,363.3406857296279,68.99463341832421,-0.6182944475928919,6.548952256630382e-14,68.99463341832421,13.145711385001896,-0.11884925000003078,-5.86883445452163e-16,-0.6182944475928919,-0.11884925000003078,0.0011125200000005123
138.14,0.010900320000004097,3.451842610954603e-13,6.553103858218914e-14,-5.87152620263343e-16,3.451842610954603e-13,363.6700113166319,69.03837144212943,-0.6185780290986816,6.553103858218914e-14,69.03837144212943,13.150465840009891,-0.11887150040003078,-5.87152620263343e-16,-0.6185780290986816,-0.11887150040003078,0.0011125400000005121
138.16,0.010900480000004098,3.454493532626678e-13,6.556802879960125e-14,-5.873807966601567e-16,3.454493532626678e-13,363.9492918283864,69.07734143901448,-0.6188184178851007,6.556802879960125e-14,69.07734143901448,13.155221185041896,-0.1188937512000308,-5.873807966601567e-16,-0.6188184178851007,-0.1188937512000308,0.0011125600000005122
138.18,0.010900640000004099,3.456469044251978e-13,6.559858814294401e-14,-5.875507818396765e-16,3.456469044251978e-13,364.1574164257927,69.10953637049079,-0.6189975009611094,6.559858814294401e-14,69.10953637049079,13.1599774201139,-0.11891600240003082,-5.875507818396765e-16,-0.6189975009611094,-0.11891600240003082,0.0011125800000005123
138.2,0.010900800000004098,3.4595835871651373e-13,6.563999170891428e-14,-5.878186793814412e-16,3.4595835871651373e-13,364.4855404415461,69.15315592586984,-0.6192797368358482,6.563999170891428e-14,69.15315592586984,13.164734545241897,-0.11893825400003082,-5.878186793814412e-16,-0.6192797368358482,-0.11893825400003082,0.0011126000000005122
138.22,0.010900960000004099,3.4620720457537926e-13,6.567543458389438e-14,-5.880326390438662e-16,3.4620720457537926e-13,364.74770511484985,69.190495763919,-0.6195051479840266,6.567543458389438e-14,69.190495763919,13.1694925604419,-0.11896050600003084,-5.880326390438662e-16,-0.6195051479840266,-0.11896050600003084,0.0011126200000005123
138.24,0.0109011200000041,3.464698143554199e-13,6.571218715503106e-14,-5.882583511753918e-16,3.464698143554199e-13,365.02437037784597,69.22921539529497,-0.6197429406134798,6.571218715503106e-14,69.22921539529497,13.174251465729904,-0.11898275840003086,-5.882583511753918e-16,-0.6197429406134798,-0.11898275840003086,0.0011126400000005124
138.26,0.010901280000004098,3.467134155352253e-13,6.574713096829374e-14,-5.884676504446977e-16,3.467134155352253e-13,365.28100966792863,69.26602946099314,-0.6199634419363572,6.574713096829374e-14,69.26602946099314,13.179011261121902,-0.11900501120003085,-5.884676504446977e-16,-0.6199634419363572,-0.11900501120003085,0.0011126600000005123
138.28,0.0109014400000041,3.469888163345824e-13,6.578509963384272e-14,-5.887041846159998e-16,3.469888163345824e-13,365.57115054739285,69.30603027422677,-0.6202126358195983,6.578509963384272e-14,69.30603027422677,13.183771946633906,-0.11902726440003086,-5.887041846159998e-16,-0.6202126358195983,-0.11902726440003086,0.0011126800000005124
138.3,0.0109016000000041,3.4726025873065384e-13,6.58226909569507e-14,-5.889372287419411e-16,3.4726025873065384e-13,365.8571211630818,69.34563354900894,-0.6204581528643032,6.58226909569507e-14,69.34563354900894,13.18853352228191,-0.11904951800003089,-5.889372287419411e-16,-0.6204581528643032,-0.11904951800003089,0.0011127000000005125
138.32,0.010901760000004099,3.4751182172820446e-13,6.585839150493957e-14,-5.891531257643503e-16,3.4751182172820446e-13,366.12214840096357,69.38324485116541,-0.6206856050632736,6.585839150493957e-14,69.38324485116541,13.193295988081907,-0.11907177200003087,-5.891531257643503e-16,-0.6206856050632736,-0.11907177200003087,0.0011127200000005124
138.34,0.0109019200000041,3.4776313708979613e-13,6.589406849952915e-14,-5.893687337048008e-16,3.4776313708979613e-13,366.38691474898786,69.42083133930456,-0.6209127527081263,6.589406849952915e-14,69.42083133930456,13.198059344049911,-0.11909402640003089,-5.893687337048008e-16,-0.6209127527081263,-0.11909402640003089,0.0011127400000005125
138.36,0.0109020800000041,3.4804900942274403e-13,6.593302974305909e-14,-5.896138956202133e-16,3.4804900942274403e-13,366.68808761636575,69.4618778549842,-0.6211710361070455,6.593302974305909e-14,69.4618778549842,13.202823590201914,-0.11911628120003091,-5.896138956202133e-16,-0.6211710361070455,-0.11911628120003091,0.0011127600000005126
138.38,0.0109022400000041,3.482738224855426e-13,6.596618786968318e-14,-5.898066241894945e-16,3.482738224855426e-13,366.9249332174015,69.49681066105178,-0.6213740798377938,6.596618786968318e-14,69.49681066105178,13.20758872655391,-0.1191385364000309,-5.898066241894945e-16,-0.6213740798377938,-0.1191385364000309,0.0011127800000005125
138.4,0.0109024000000041,3.4862107822997353e-13,6.601097899660315e-14,-5.901042005579569e-16,3.4862107822997353e-13,367.29077484105176,69.5439990854155,-0.6216875830006124,6.601097899660315e-14,69.5439990854155,13.212354753121913,-0.11916079200003092,-5.901042005579569e-16,-0.6216875830006124,-0.11916079200003092,0.0011128000000005126
138.42,0.0109025600000041,3.4890137608228424e-13,6.604940679951096e-14,-5.903442917166881e-16,3.4890137608228424e-13,367.586074872089,69.58448360982186,-0.6219405242473114,6.604940679951096e-14,69.58448360982186,13.217121669921909,-0.1191830480000309,-5.903442917166881e-16,-0.6219405242473114,-0.1191830480000309,0.0011128200000005124
138.44,0.0109027200000041,3.4919636201260663e-13,6.608922814502519e-14,-5.905968615828936e-16,3.4919636201260663e-13,367.89684911210384,69.62643626160975,-0.6222066120831744,6.608922814502519e-14,69.62643626160975,13.221889476969912,-0.11920530440003092,-5.905968615828936e-16,-0.6222066120831744,-0.11920530440003092,0.0011128400000005125
138.46,0.010902880000004101,3.4953113037979814e-13,6.613282403260983e-14,-5.908833662028311e-16,3.4953113037979814e-13,368.24953501280453,69.67236547539207,-0.6225084509186191,6.613282403260983e-14,69.67236547539207,13.226658174281916,-0.11922756120003095,-5.908833662028311e-16,-0.6225084509186191,-0.11922756120003095,0.0011128600000005126
138.48,0.0109030400000041,3.498370389802418e-13,6.617367754422903e-14,-5.911450535353559e-16,3.498370389802418e-13,368.5718165228594,69.71540553657383,-0.6227841442031363,6.617367754422903e-14,69.71540553657383,13.231427761873913,-0.11924981840003093,-5.911450535353559e-16,-0.6227841442031363,-0.11924981840003093,0.0011128800000005125
138.5,0.010903200000004101,3.500761470190005e-13,6.620819105920933e-14,-5.913495185400779e-16,3.500761470190005e-13,368.8237221913296,69.75176627369224,-0.622999552523351,6.620819105920933e-14,69.75176627369224,13.236198239761917,-0.11927207600003095,-5.913495185400779e-16,-0.622999552523351,-0.11927207600003095,0.0011129000000005126
138.52,0.010903360000004102,3.503136307275136e-13,6.624255092091866e-14,-5.915525268382077e-16,3.503136307275136e-13,369.0739165926312,69.78796513375477,-0.6232134261715543,6.624255092091866e-14,69.78796513375477,13.24096960796192,-0.11929433400003098,-5.915525268382077e-16,-0.6232134261715543,-0.11929433400003098,0.0011129200000005127
138.54,0.0109035200000041,3.505764904714011e-13,6.627931816254524e-14,-5.917771486351353e-16,3.505764904714011e-13,369.3508451979652,69.82670022081027,-0.6234500701098438,6.627931816254524e-14,69.82670022081027,13.245741866489919,-0.11931659240003097,-5.917771486351353e-16,-0.6234500701098438,-0.11931659240003097,0.0011129400000005126
138.56,0.010903680000004102,3.507946334418705e-13,6.631184448068851e-14,-5.919634959251455e-16,3.507946334418705e-13,369.5806637119635,69.86096740293046,-0.6236463910243799,6.631184448068851e-14,69.86096740293046,13.250515015361922,-0.11933885120003099,-5.919634959251455e-16,-0.6236463910243799,-0.11933885120003099,0.0011129600000005127
138.58,0.010903840000004102,3.510429954064313e-13,6.634723720619438e-14,-5.921755885200821e-16,3.510429954064313e-13,369.8423185921147,69.89825440742008,-0.6238698351764361,6.634723720619438e-14,69.89825440742008,13.255289054593925,-0.11936111040003101,-5.921755885200821e-16,-0.6238698351764361,-0.11936111040003101,0.0011129800000005128
138.6,0.010904000000004101,3.5121364252915463e-13,6.637526217013022e-14,-5.923212728812045e-16,3.5121364252915463e-13,370.02209919965526,69.92777931518464,-0.6240233168128344,6.637526217013022e-14,69.92777931518464,13.260063984201922,-0.119383370000031,-5.923212728812045e-16,-0.6240233168128344,-0.119383370000031,0.0011130000000005127
138.62,0.010904160000004102,3.515336331398282e-13,6.64174462711065e-14,-5.925943606960767e-16,3.515336331398282e-13,370.35921641312547,69.97222118113339,-0.6243110207529424,6.64174462711065e-14,69.97222118113339,13.264839804201927,-0.11940563000003103,-5.925943606960767e-16,-0.6243110207529424,-0.11940563000003103,0.0011130200000005128
138.64,0.010904320000004101,3.517300486253939e-13,6.644791644609676e-14,-5.92761926098239e-16,3.517300486253939e-13,370.566144550201,70.00432217181502,-0.6244875545409857,6.644791644609676e-14,70.00432217181502,13.269616514609924,-0.11942789040003102,-5.92761926098239e-16,-0.6244875545409857,-0.11942789040003102,0.0011130400000005126
138.66,0.010904480000004102,3.519156989545919e-13,6.647736794088307e-14,-5.92920265682433e-16,3.519156989545919e-13,370.76173136139454,70.03534996079219,-0.624654368729561,6.647736794088307e-14,70.03534996079219,13.274394115441927,-0.11945015120003104,-5.92920265682433e-16,-0.624654368729561,-0.11945015120003104,0.0011130600000005127
138.68,0.010904640000004103,3.5207387560589894e-13,6.650421764977661e-14,-5.93055141236498e-16,3.5207387560589894e-13,370.928374056637,70.06363671186176,-0.6247964630531283,6.650421764977661e-14,70.06363671186176,13.27917260671393,-0.11947241240003106,-5.93055141236498e-16,-0.6247964630531283,-0.11947241240003106,0.0011130800000005128
138.7,0.010904800000004102,3.5231425099138967e-13,6.653885815851222e-14,-5.932600501595562e-16,3.5231425099138967e-13,371.181614902396,70.10013123965769,-0.6250123390509451,6.653885815851222e-14,70.10013123965769,13.283951988441926,-0.11949467400003105,-5.932600501595562e-16,-0.6250123390509451,-0.11949467400003105,0.0011131000000005127
138.72,0.010904960000004103,3.525071691690702e-13,6.656900311781189e-14,-5.934244546117258e-16,3.525071691690702e-13,371.3848585497084,70.13188960855075,-0.6251855427095655,6.656900311781189e-14,70.13188960855075,13.288732260641929,-0.11951693600003108,-5.934244546117258e-16,-0.6251855427095655,-0.11951693600003108,0.0011131200000005128
138.74,0.010905120000004103,3.527923784971879e-13,6.660789201905553e-14,-5.93667428585192e-16,3.527923784971879e-13,371.68533292710777,70.17285991006165,-0.6254415210641567,6.660789201905553e-14,70.17285991006165,13.293513423329932,-0.1195391984000311,-5.93667428585192e-16,-0.6254415210641567,-0.1195391984000311,0.001113140000000513
138.76,0.010905280000004102,3.530523812966226e-13,6.664439266291435e-14,-5.938888446763042e-16,3.530523812966226e-13,371.95925167945313,70.21131413058252,-0.6256747877217926,6.664439266291435e-14,70.21131413058252,13.298295476521929,-0.1195614612000311,-5.938888446763042e-16,-0.6256747877217926,-0.1195614612000311,0.0011131600000005128
138.78,0.010905440000004103,3.532910085022396e-13,6.66788691464568e-14,-5.940919871491669e-16,3.532910085022396e-13,372.2106507797724,70.24763585427743,-0.6258888027259891,6.66788691464568e-14,70.24763585427743,13.303078420233934,-0.11958372440003112,-5.940919871491669e-16,-0.6258888027259891,-0.11958372440003112,0.001113180000000513
138.8,0.010905600000004104,3.535906966963405e-13,6.671912664721974e-14,-5.943470151341175e-16,3.535906966963405e-13,372.5263789567365,70.29004800508619,-0.6261574802433014,6.671912664721974e-14,70.29004800508619,13.307862254481938,-0.11960598800003114,-5.943470151341175e-16,-0.6261574802433014,-0.11960598800003114,0.001113200000000513
138.82,0.010905760000004103,3.538377674619862e-13,6.675440239321384e-14,-5.945571870162025e-16,3.538377674619862e-13,372.7866735308063,70.32721176912122,-0.626378900882681,6.675440239321384e-14,70.32721176912122,13.312646979281935,-0.11962825200003113,-5.945571870162025e-16,-0.626378900882681,-0.11962825200003113,0.0011132200000005129
138.84,0.010905920000004104,3.540844694768513e-13,6.67896434944224e-14,-5.947669734450675e-16,3.540844694768513e-13,373.0465796179253,70.36433903412276,-0.6265999154387274,6.67896434944224e-14,70.36433903412276,13.317432594649937,-0.11965051640003116,-5.947669734450675e-16,-0.6265999154387274,-0.11965051640003116,0.001113240000000513
138.86,0.010906080000004105,3.543357861740294e-13,6.682532148336169e-14,-5.949806103480483e-16,3.543357861740294e-13,373.31134737301886,70.40192656983089,-0.626824986552826,6.682532148336169e-14,70.40192656983089,13.32221910060194,-0.11967278120003118,-5.949806103480483e-16,-0.626824986552826,-0.11967278120003118,0.001113260000000513
138.88,0.010906240000004104,3.546649086857519e-13,6.686835952370925e-14,-5.952602749373232e-16,3.546649086857519e-13,373.6580852424444,70.44726807944132,-0.6271196192675106,6.686835952370925e-14,70.44726807944132,13.327006497153937,-0.11969504640003117,-5.952602749373232e-16,-0.6271196192675106,-0.11969504640003117,0.001113280000000513
138.9,0.010906400000004104,3.548297929196822e-13,6.689586188302382e-14,-5.954003339042637e-16,3.548297929196822e-13,373.83179452156287,70.47624241189466,-0.6272671744290439,6.689586188302382e-14,70.47624241189466,13.331794784321941,-0.11971731200003119,-5.954003339042637e-16,-0.6272671744290439,-0.11971731200003119,0.001113300000000513
138.92,0.010906560000004104,3.5506858157769445e-13,6.693035564145548e-14,-5.956031138005863e-16,3.5506858157769445e-13,374.08336371548467,70.5125823350603,-0.627480807450986,6.693035564145548e-14,70.5125823350603,13.336583962121939,-0.11973957800003118,-5.956031138005863e-16,-0.627480807450986,-0.11973957800003118,0.001113320000000513
138.94,0.010906720000004104,3.5532702557721047e-13,6.69667083902375e-14,-5.958225097185423e-16,3.5532702557721047e-13,374.35564023828323,70.55088074490786,-0.6277119458123557,6.69667083902375e-14,70.55088074490786,13.341374030569943,-0.11976184440003121,-5.958225097185423e-16,-0.6277119458123557,-0.11976184440003121,0.001113340000000513
138.96,0.010906880000004105,3.5560840695966833e-13,6.70052293610362e-14,-5.960612883119884e-16,3.5560840695966833e-13,374.6520817918476,70.59146342370938,-0.6279635042430385,6.70052293610362e-14,70.59146342370938,13.346164989681947,-0.11978411120003123,-5.960612883119884e-16,-0.6279635042430385,-0.11978411120003123,0.0011133600000005131
138.98,0.010907040000004104,3.5589776347781134e-13,6.704450309387094e-14,-5.963067376775661e-16,3.5589776347781134e-13,374.9569253239498,70.63283915365396,-0.6282220904769455,6.704450309387094e-14,70.63283915365396,13.350956839473943,-0.11980637840003122,-5.963067376775661e-16,-0.6282220904769455,-0.11980637840003122,0.001113380000000513
139.0,0.010907200000004105,3.561905796390902e-13,6.70841024255578e-14,-5.965550217985291e-16,3.561905796390902e-13,375.26541366518427,70.67455790905609,-0.628483663187177,6.70841024255578e-14,70.67455790905609,13.355749579961946,-0.11982864600003125,-5.965550217985291e-16,-0.628483663187177,-0.11982864600003125,0.0011134000000005131
139.02,0.010907360000004106,3.5649037984226426e-13,6.712436006874863e-14,-5.968091237693659e-16,3.5649037984226426e-13,375.5812598461381,70.71697020991573,-0.628751365128522,6.712436006874863e-14,70.71697020991573,13.36054321116195,-0.11985091400003127,-5.968091237693659e-16,-0.628751365128522,-0.11985091400003127,0.0011134200000005132
139.04,0.010907520000004105,3.567560765926726e-13,6.716139509429379e-14,-5.970342328569325e-16,3.567560765926726e-13,375.8611772994166,70.75598741314147,-0.6289885224380759,6.716139509429379e-14,70.75598741314147,13.365337733089946,-0.11987318240003125,-5.970342328569325e-16,-0.6289885224380759,-0.11987318240003125,0.001113440000000513
139.06,0.010907680000004106,3.5684988874980187e-13,6.718219704596812e-14,-5.971136949544243e-16,3.5684988874980187e-13,375.9600106030658,70.77790272071917,-0.6290722374824411,6.718219704596812e-14,70.77790272071917,13.37013314576195,-0.11989545120003127,-5.971136949544243e-16,-0.6290722374824411,-0.11989545120003127,0.0011134600000005132
139.08,0.010907840000004106,3.5712037827496346e-13,6.721968715305704e-14,-5.973427517406774e-16,3.5712037827496346e-13,376.24497734857,70.81739936222843,-0.6293135537782425,6.721968715305704e-14,70.81739936222843,13.374929449193951,-0.11991772040003129,-5.973427517406774e-16,-0.6293135537782425,-0.11991772040003129,0.0011134800000005133
139.1,0.010908000000004105,3.574264639047065e-13,6.726053742668174e-14,-5.976018492315928e-16,3.574264639047065e-13,376.5674453628341,70.86043601211269,-0.629586518608414,6.726053742668174e-14,70.86043601211269,13.379726643401948,-0.11993999000003128,-5.976018492315928e-16,-0.629586518608414,-0.11993999000003128,0.0011135000000005132
139.12,0.010908160000004106,3.57582379193744e-13,6.728721031387097e-14,-5.977337878114414e-16,3.57582379193744e-13,376.7317056638446,70.88853647767901,-0.6297255187658998,6.728721031387097e-14,70.88853647767901,13.384524728401951,-0.1199622600000313,-5.977337878114414e-16,-0.6297255187658998,-0.1199622600000313,0.0011135200000005133
139.14,0.010908320000004105,3.5785660023626004e-13,6.732505261936356e-14,-5.979657707953847e-16,3.5785660023626004e-13,377.02060364387114,70.9284041678507,-0.6299699178744786,6.732505261936356e-14,70.9284041678507,13.389323704209946,-0.11998453040003129,-5.979657707953847e-16,-0.6299699178744786,-0.11998453040003129,0.0011135400000005131
139.16,0.010908480000004106,3.5816568411048493e-13,6.736618410796559e-14,-5.982271418973176e-16,3.5816568411048493e-13,377.3462303737712,70.97173708381713,-0.6302452780032038,6.736618410796559e-14,70.97173708381713,13.39412357084195,-0.12000680120003131,-5.982271418973176e-16,-0.6302452780032038,-0.12000680120003131,0.0011135600000005132
139.18,0.010908640000004107,3.5841918361134527e-13,6.740206952072626e-14,-5.98441426374706e-16,3.5841918361134527e-13,377.6132977599199,71.00954314502304,-0.630471031350996,6.740206952072626e-14,71.00954314502304,13.398924328313955,-0.12002907240003133,-5.98441426374706e-16,-0.630471031350996,-0.12002907240003133,0.0011135800000005133
139.2,0.010908800000004106,3.5857064219857927e-13,6.742832891198257e-14,-5.98569419912656e-16,3.5857064219857927e-13,377.7728628288515,71.03720798364947,-0.6306058753212178,6.742832891198257e-14,71.03720798364947,13.403725976641951,-0.12005134400003131,-5.98569419912656e-16,-0.6306058753212178,-0.12005134400003131,0.0011136000000005132
139.22,0.010908960000004107,3.5885207423573345e-13,6.746685098586391e-14,-5.988071802647344e-16,3.5885207423573345e-13,378.0693577482379,71.0777918245725,-0.6308563610125199,6.746685098586391e-14,71.0777918245725,13.408528515841954,-0.12007361600003133,-5.988071802647344e-16,-0.6308563610125199,-0.12007361600003133,0.0011136200000005133
139.24,0.010909120000004107,3.5914017200759913e-13,6.750600075992513e-14,-5.99050477043673e-16,3.5914017200759913e-13,378.372875163817,71.11903696125874,-0.6311126794496825,6.750600075992513e-14,71.11903696125874,13.413331945929958,-0.12009588840003135,-5.99050477043673e-16,-0.6311126794496825,-0.12009588840003135,0.0011136400000005134
