time,x,y,yaw,bias_z,P_xx,P_yy,P_yaw,P_bias,info_eig_0,info_eig_1,info_eig_2,min_info_eigenvalue
110.7,0.2652874569552644,-0.0008030122570206439,0.0027098740227736117,-0.000864675153349811,9.700904138741035e-08,5.626919709534343e-10,5.389390852596123e-09,2.7008433515567068e-06,160.61347266273643,836.5491929649411,3058.0642287856463,160.61347266273643
110.8,0.26527949123768474,-0.0008030669483594514,0.002706752148752146,-0.0008632931333259561,8.387119069228588e-08,5.599564172655135e-10,4.628329508389101e-09,2.700695988043028e-06,161.4597333886249,835.6945771466725,3058.1871911155067,161.4597333886249
110.9,0.26525329148366106,-0.0008031535689788251,0.0027055232236515205,-0.0008627489121082287,7.394090982304805e-08,5.572694059743695e-10,4.054602906892687e-09,2.700584841344635e-06,160.11117438155784,836.8967138103528,3065.113193344838,160.11117438155784
111.0,0.2652562640642063,-0.0008031583891377629,0.0027025184723953625,-0.0008614239620636364,6.612890673930984e-08,5.546194498637009e-10,3.605722684052349e-09,2.7004978190361125e-06,159.7503131234126,837.0762287752297,3076.873941989392,159.7503131234126
111.1,0.2652423544020227,-0.000803295651671963,0.002700035720050665,-0.0008603039255591448,5.983751605662389e-08,5.520040946071155e-10,3.2464111758844527e-09,2.700428124866289e-06,158.97873419290664,837.8780655683001,3075.989344390332,158.97873419290664
111.2,0.26524418157241886,-0.0008032977752919018,0.002697666196772559,-0.0008592599810800481,5.461046546763446e-08,5.494236784535819e-10,2.9523172711067214e-09,2.7003710483960675e-06,159.94401555778765,836.9360549580924,3074.9849727269184,159.94401555778765
111.3,0.2652320943153439,-0.0008034178548141261,0.002695596435706034,-0.0008583250220448098,5.024275808886782e-08,5.468718872109297e-10,2.707226170667731e-09,2.7003234532696526e-06,159.1727342041807,837.7366847259281,3073.1037613941726,159.1727342041807
111.4,0.265232425285704,-0.0008034506550963397,0.002693707807695618,-0.000857484878064298,4.65072047125243e-08,5.443491096047404e-10,2.499720441183251e-09,2.7002831281469183e-06,159.85118264713023,837.0655678085552,3072.5041889021486,159.85118264713023
111.5,0.26524038911873055,-0.0008035328175835146,0.0026909331067575706,-0.0008562347404934655,4.3303244223379085e-08,5.418515276431888e-10,2.32174751415908e-09,2.7002485175365464e-06,159.07603197219677,837.8587147738049,3072.7698687169923,159.07603197219677
111.6,0.26525349395454306,-0.0008035802796046625,0.002690337065470487,-0.0008559484087536209,4.052311776941776e-08,5.393786536149185e-10,2.167283131441359e-09,2.7002184501774244e-06,158.41712233294297,838.3880484815704,3076.122625169177,158.41712233294297
111.7,0.2652422452578774,-0.0008037254887631423,0.0026890568269219775,-0.0008553526694324214,3.807889758331887e-08,5.369306805061684e-10,2.0321005328005975e-09,2.7001921135563576e-06,158.38592047376667,838.3937175167855,3075.9747024054286,158.38592047376667
111.8,0.26523501504083646,-0.0008037215631851996,0.00268835192995349,-0.0008550496930427253,3.591834283522193e-08,5.345084203291211e-10,1.9117661617597545e-09,2.7001686326067718e-06,157.9545544185904,838.1904022518005,3105.828310236353,157.9545544185904
111.9,0.2652312230488276,-0.0008037499045792841,0.0026875478904130824,-0.0008546910431664719,3.401007071446122e-08,5.321040358605291e-10,1.804919946600688e-09,2.7001477644946247e-06,156.20224905469178,839.948706437837,3104.9151261778293,156.20224905469178
112.0,0.2652244093436573,-0.0008037403320380837,0.002686932377541343,-0.0008544286617544482,3.227893269471184e-08,5.297273636391479e-10,1.70929188860525e-09,2.700129068809957e-06,157.67750575912834,838.4018697607038,3108.3660875440182,157.67750575912834
112.1,0.2652211132029893,-0.0008032358255738382,0.002692246819160818,-0.0008569135965048525,3.073492694770712e-08,5.273654273521626e-10,1.624898006994539e-09,2.7001125560024386e-06,155.61637813307576,840.8379210615035,3045.3759665444018,155.61637813307576
112.2,0.26520147962633306,-0.0008033466953594652,0.002691259047679762,-0.0008564631190917833,2.927484228340954e-08,5.250397490026089e-10,1.548399500163868e-09,2.700097596831106e-06,162.2413025254736,835.0951064841726,3045.1235406542773,162.2413025254736
112.3,0.26518537375073176,-0.0008035386723231501,0.0026899753526200398,-0.0008558562814409674,2.7962879043001002e-08,5.227296556610667e-10,1.4787396306709128e-09,2.7000839588097608e-06,160.22859959160357,837.0681363999736,3046.986338713151,160.22859959160357
112.4,0.26516884853373607,-0.0008036935693268762,0.0026887296517365427,-0.0008552771860904256,2.6751611943256603e-08,5.204453500689521e-10,1.4150525409187714e-09,2.7000714763506116e-06,161.88380838097945,835.3984112489052,3048.0979145126726,161.88380838097945
112.5,0.26516550309134596,-0.000803899698539962,0.002686697785563354,-0.0008543270149106393,2.5654716358334244e-08,5.181757993289972e-10,1.3565485410862167e-09,2.7000599948061625e-06,159.78067948144277,837.4365436014041,3052.273660675327,159.78067948144277
112.6,0.2651512204975582,-0.0008040444782451353,0.002685421522217848,-0.0008537355929043477,2.4634069380038722e-08,5.159315543179702e-10,1.3026611110936206e-09,2.700049407226182e-06,161.45951628128844,835.7458706851284,3053.959113709771,161.45951628128844
112.7,0.26513592332817093,-0.0008038891848352477,0.00264303627232546,-0.0008351563015120354,2.446844897458301e-08,5.155450970883296e-10,1.2939054436791239e-09,2.700047687284977e-06,159.01069408595689,837.7314470837331,3010.1430967150154,159.01069408595689
112.8,0.26511863227986265,-0.0008039663008101433,0.0026426166955660566,-0.0008349635050472749,2.3532973919850518e-08,5.133265972042635e-10,1.2433409644968569e-09,2.700037759342163e-06,161.92388186128179,835.7480695863429,3139.372100036154,161.92388186128179
112.9,0.2667210586117261,-0.0007997838111378888,0.0026242097336309196,-0.000804946703368708,4.3435322970799237e-07,5.138812712799123e-10,2.936403805503166e-08,2.6944607526243824e-06,161.8787929883665,835.784268761817,3140.1507664480378,161.8787929883665
113.0,0.26952187621939777,-0.0007917375158341752,0.006106917323802008,-0.002301021307312505,1.3422589033762918e-06,5.202951252073268e-10,1.5067875498779574e-07,2.7070223284750366e-06,158.23908691306835,838.0482107491068,3101.670206605806,158.23908691306835
113.1,0.27072948789075824,-0.0007739042841158907,0.006079179620438754,-0.002229246686623301,5.03430713440923e-07,5.339567500077231e-10,3.054864489099404e-08,2.6742590610820267e-06,162.6423486782903,834.8418032559977,3086.360514199476,162.6423486782903
