time,x,y,yaw
32.02,2.9587449806195273e-14,1.597006758387341e-30,-9.488456448241065e-16
32.04,2.95874509353009e-14,1.5970056870372817e-30,-9.488376505967239e-16
32.06,2.958745630267512e-14,1.597000594232704e-30,-9.48852932347418e-16
32.08,2.958745844567551e-14,1.5969985608263878e-30,-9.48868976979824e-16
32.1,2.9587462336478856e-14,1.596994868950757e-30,-9.48874968041035e-16
32.12,2.9587464925405135e-14,1.5969924123755216e-30,-9.488754024766751e-16
32.14,2.958746383696381e-14,1.5969934451621325e-30,-9.488576776564006e-16
32.16,2.958747071195052e-14,1.596986921741827e-30,-9.488595748885082e-16
32.18,2.958747474555035e-14,1.596983094439728e-30,-9.488616370074071e-16
32.2,2.9587477486210673e-14,1.596980493931803e-30,-9.48871367768784e-16
32.22,2.9587480348634265e-14,1.5969777778713807e-30,-9.488632940228968e-16
32.24,2.9587478295075835e-14,1.59697972641689e-30,-9.488624885961965e-16
32.26,2.958748435269199e-14,1.596973978494416e-30,-9.488757791651253e-16
32.28,2.958748891773995e-14,1.596969646820283e-30,-9.488841733745535e-16
32.3,2.95874901276185e-14,1.5969684987964898e-30,-9.488703705995957e-16
32.32,2.958749269627837e-14,1.596966061484479e-30,-9.48860960049135e-16
32.34,2.9587494011501226e-14,1.5969648135157782e-30,-9.488673813010782e-16
32.36,2.9587493693163394e-14,1.596965115573355e-30,-9.488582899010521e-16
32.38,2.958749725014029e-14,1.5969617404793695e-30,-9.488612801571048e-16
32.4,2.958750017660668e-14,1.5969589636798127e-30,-9.488616590029002e-16
32.42,2.958750049507025e-14,1.5969586614994093e-30,-9.488612271021384e-16
32.44,2.958750342658994e-14,1.5969558798886828e-30,-9.488652116976721e-16
32.46,2.95875036738415e-14,1.596955645278342e-30,-9.488718792782487e-16
32.48,2.9587511349120715e-14,1.596948362416032e-30,-9.488747634955238e-16
32.5,2.958751494258924e-14,1.5969449526760678e-30,-9.48870408237254e-16
32.52,2.9587513159112755e-14,1.5969466449510358e-30,-9.488629126596884e-16
32.54,2.958751843811093e-14,1.5969416359007216e-30,-9.488622315586028e-16
32.56,2.9587520031812433e-14,1.596940123695787e-30,-9.488612203721924e-16
32.58,2.9587519575734495e-14,1.5969405564570253e-30,-9.488641278096356e-16
32.6,2.958751883205742e-14,1.596941262114675e-30,-9.488495181851881e-16
32.62,2.958751885791107e-14,1.5969412375795494e-30,-9.488593784691163e-16
32.64,2.958752531252396e-14,1.5969351130797967e-30,-9.48861467108872e-16
32.66,2.958752707563909e-14,1.5969334401222823e-30,-9.48863804275501e-16
32.68,2.958753101078908e-14,1.596929706208159e-30,-9.488531872135617e-16
32.7,2.958753496501673e-14,1.5969259542236925e-30,-9.488509339519772e-16
32.72,2.958753358159325e-14,1.5969272668952075e-30,-9.488552556809134e-16
